合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,413.00,414.50,413.00,413.13,0.90,0.22%,413.85,664.00,"274,798,700.00",-,,
Au99.99,417.99,419.00,412.60,413.00,-2.71,-0.65%,413.96,"11,992.88","4,937,060,022.20",-,,
Au100g,418.33,419.26,413.00,414.80,-1.16,-0.28%,415.28,45.40,"18,853,810.00",-,,
iAu99.99,425.50,425.50,425.00,425.20,-3.27,-0.76%,425.20,0.10,"42,520.00",-,,
Au(T+D),416.20,418.90,411.79,413.80,2.84,0.69%,414.68,"60,476.00","25,078,278,600.00","244,176",多支付给空,"9,672"
Au(T+N1),426.00,426.50,420.35,422.30,4.05,0.97%,422.55,15.40,"6,507,190.00","30,678",,
Au(T+N2),420.00,422.00,415.00,416.50,2.25,0.54%,416.70,71.80,"29,920,720.00","154,248",,
mAu(T+D),416.99,419.00,412.03,414.07,2.97,0.72%,414.80,"8,860.60","3,675,388,838.00","978,162",多支付给空,"21,000"
Pt99.95,214.10,215.25,212.50,214.13,0.50,0.23%,214.51,414.00,"88,605,980.00",-,,
Ag(T+D),"5,921","5,991","5,734","5,758",31,0.54%,"5,831","25,386,454.00","148,052,746,100.00","12,347,574",多支付给空,510
NYAuTN06,441.45,443.55,435.95,438.70,2.55,0.58%,438.50,139.60,"61,212,220.00","22,450",,
NYAuTN12,433.65,437.70,430.45,432.50,2.10,0.49%,432.30,574.40,"248,313,640.00","102,768",,
PGC30g,423.31,515.05,330.00,418.01,0.14,0.03%,420.91,0.90,"378,827.40",-,,
