合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,367.00,367.65,367.00,367.42,1.01,0.28%,367.32,428.00,"157,214,860.00",-,,
Au99.99,366.50,368.11,364.30,367.74,1.05,0.29%,367.40,"29,233.36","10,755,992,248.60",-,,
Au100g,366.00,369.69,366.00,369.53,0.42,0.11%,368.89,19.00,"7,009,032.00",-,,
iAu99.99,364.61,366.15,364.61,365.68,0.57,0.16%,365.79,"3,782.80","1,383,722,449.20",-,,
Au(T+D),365.50,367.68,363.73,367.59,1.47,0.40%,365.95,"18,884.00","6,910,628,780.00","137,910",多支付给空,"10,214"
Au(T+N1),368.50,371.80,368.50,370.75,0.65,0.18%,370.70,5.40,"2,001,690.00",694,,
Au(T+N2),365.00,368.00,365.00,367.40,1.15,0.31%,366.05,17.60,"6,442,490.00","89,518",空支付给多,
mAu(T+D),366.00,367.89,364.18,367.57,1.34,0.37%,367.09,"10,097.20","3,706,679,768.00","585,136",空支付给多,"65,576"
Pt99.95,215.57,216.45,215.00,215.03,1.90,0.89%,216.05,"1,322.00","285,966,180.00",-,,
Ag99.99,"4,848","4,848","4,848","4,848",5,0.10%,"4,848",90.00,"436,320.00",6,,
Ag(T+D),"4,795","4,834","4,704","4,808",-14,-0.29%,"4,771","3,782,844.00","18,051,350,526.00","7,035,326",多支付给空,"30,150"
NYAuTN06,370.80,372.85,369.15,372.60,1.20,0.32%,371.15,19.80,"7,348,740.00","21,734",,
NYAuTN12,366.30,369.00,364.80,368.70,2.25,0.61%,368.15,396.60,"146,013,260.00","33,300",,
PGC30g,371.37,374.13,371.37,373.76,0.70,0.19%,373.56,0.72,"268,964.40",-,,
