合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,427.05,427.70,424.00,424.00,-3.46,-0.81%,424.44,280.00,"118,843,400.00",-,,
Au99.99,427.00,428.60,422.00,422.00,-5.07,-1.19%,426.59,"10,710.22","4,418,257,344.80",-,,
Au100g,426.90,429.18,423.00,423.33,-4.40,-1.03%,427.38,91.40,"39,063,166.00",-,,
iAu99.99,438.53,439.85,437.71,437.86,4.36,1.01%,438.71,40.86,"17,925,852.20",-,,
iAu100g,300.00,300.00,300.00,300.00,-90.00,-23.08%,300.00,0.20,"60,000.00",-,,
Au(T+D),427.00,428.88,420.80,421.60,-4.58,-1.07%,426.20,"109,598.00","46,710,925,660.00","283,862",多支付给空,"9,254"
Au(T+N1),434.00,437.05,432.00,432.15,-2.45,-0.56%,435.15,13.20,"5,743,900.00","26,534",,
Au(T+N2),432.00,432.00,426.00,427.40,-2.60,-0.60%,429.25,87.60,"37,601,000.00","146,124",,
mAu(T+D),427.56,428.80,421.56,422.53,-4.17,-0.98%,426.19,"11,570.60","4,931,350,420.00","962,074",多支付给空,"25,842"
Pt99.95,218.20,218.50,214.70,217.80,-2.98,-1.35%,217.88,48.00,"10,458,480.00",-,,
Ag99.99,"5,590","5,590","5,590","5,590",117,2.14%,"5,590",420.00,"2,347,800.00",28,,
Ag(T+D),"5,703","5,730","5,381","5,420",-232,-4.10%,"5,604","28,479,702.00","159,619,658,496.00","12,729,902",空支付给多,"78,720"
NYAuTN06,448.20,449.50,443.55,443.85,-1.90,-0.43%,447.45,354.60,"158,670,970.00","19,842",,
NYAuTN12,442.15,443.90,438.30,438.50,-2.10,-0.48%,441.90,"1,256.80","555,386,810.00","89,184",,
PGC30g,435.40,435.40,432.49,433.14,-0.39,-0.09%,433.68,0.84,"364,291.20",-,,
