合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,376.00,376.00,370.00,370.61,-6.77,-1.79%,371.50,130.00,"48,295,980.00",-,,
Au99.99,380.00,386.36,369.52,369.92,-8.38,-2.22%,373.30,"11,778.30","4,368,803,090.00",-,,
Au100g,379.50,380.40,370.00,371.00,-6.91,-1.83%,373.97,76.80,"28,721,334.00",-,,
iAu99.99,394.50,394.50,383.50,386.27,-3.72,-0.95%,386.00,204.54,"78,953,601.00",-,,
iAu100g,350.00,358.00,350.00,355.95,37.48,11.77%,355.95,4.00,"1,423,800.00",-,,
Au(T+D),381.00,381.00,368.68,369.91,-5.93,-1.58%,374.62,"174,854.00","65,504,189,980.00","245,960",空支付给多,"15,984"
Au(T+N1),377.00,380.10,369.60,371.95,-7.00,-1.85%,373.30,105.60,"39,419,360.00","194,838",多支付给空,400
Au(T+N2),381.70,381.70,373.50,373.55,-6.95,-1.83%,375.45,73.00,"27,406,840.00","119,016",,
mAu(T+D),380.63,381.20,369.03,370.24,-5.67,-1.51%,375.00,"27,380.60","10,267,762,058.00","944,010",空支付给多,"43,084"
Pt99.95,187.10,187.45,185.62,185.72,-2.16,-1.15%,186.55,532.00,"92,135,240.00",-,,
Ag(T+D),"3,795","3,812","3,635","3,661",-79,-2.11%,"3,720","17,415,822.00","64,799,024,800.00","10,414,564",空支付给多,"59,820"
NYAuTN06,395.15,402.00,384.00,384.60,-6.05,-1.55%,390.15,"1,127.20","439,802,660.00","75,608",,
NYAuTN12,397.80,397.90,385.20,386.00,-5.95,-1.52%,390.80,893.00,"348,972,210.00","63,186",,
PGC30g,380.50,380.51,375.79,378.48,-5.22,-1.36%,379.66,1.56,"592,278.00",-,,
