合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,398.80,399.70,398.75,399.69,3.12,0.79%,399.01,340.00,"135,666,200.00",-,,
Au99.99,397.98,400.40,397.60,399.90,2.69,0.68%,399.19,"18,141.48","7,186,214,621.20",-,,
Au100g,397.57,400.93,397.57,400.52,2.91,0.73%,399.45,16.40,"6,551,046.00",-,,
iAu99.99,401.00,401.00,401.00,401.00,3.39,0.85%,401.00,0.02,"8,020.00",-,,
Au(T+D),397.80,400.00,397.00,399.42,2.99,0.75%,398.76,"43,138.00","17,202,090,160.00","208,486",多支付给空,"9,560"
Au(T+N1),402.20,407.00,402.20,406.65,3.30,0.82%,404.55,355.20,"143,699,950.00","38,870",,
Au(T+N2),398.80,400.75,396.90,400.55,3.65,0.92%,400.20,101.40,"40,583,110.00","131,420",多支付给空,
mAu(T+D),397.50,400.49,397.20,399.50,2.90,0.73%,399.27,"8,942.80","3,570,640,430.00","451,266",空支付给多,"37,034"
Pt99.95,192.26,193.49,190.10,193.14,1.94,1.01%,191.34,560.00,"107,151,040.00",-,,
Ag(T+D),"4,966","5,083","4,932","5,062",201,4.13%,"4,998","19,867,046.00","99,309,624,740.00","11,777,954",多支付给空,"69,990"
NYAuTN06,411.00,412.80,410.20,412.65,3.00,0.73%,411.75,97.80,"40,269,070.00","42,782",,
NYAuTN12,406.95,408.90,406.60,408.75,3.15,0.78%,408.00,207.40,"84,619,630.00","46,706",,
PGC30g,404.96,405.00,403.21,405.00,3.03,0.75%,404.66,0.66,"267,081.60",-,,
