合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,379.40,381.20,379.20,380.87,-0.65,-0.17%,379.73,666.00,"252,901,740.00",-,,
Au99.99,381.95,381.98,379.00,381.09,-0.90,-0.24%,380.43,"11,400.44","4,358,500,447.00",-,,
Au100g,381.51,383.00,378.80,382.36,-0.18,-0.05%,381.22,30.00,"11,436,860.00",-,,
iAu99.99,382.00,382.50,382.00,382.10,-1.49,-0.39%,382.10,860.04,"328,537,290.00",-,,
Au(T+D),381.40,381.79,378.53,380.75,0.22,0.06%,380.22,"22,052.00","8,384,826,580.00","167,084",空支付给多,"6,776"
Au(T+N1),384.50,385.00,384.05,384.85,4.15,1.09%,384.85,5.80,"2,232,180.00",554,,
Au(T+N2),383.00,383.50,380.60,382.55,-0.30,-0.08%,382.10,23.80,"9,094,080.00","89,606",,
mAu(T+D),381.00,381.98,378.59,380.77,0.15,0.04%,380.37,"5,326.80","2,026,181,292.00","531,986",空支付给多,"33,198"
Pt99.95,247.00,248.00,245.10,245.44,-3.31,-1.33%,246.18,740.00,"182,175,500.00",-,,
Ag99.99,"5,650","5,650","5,650","5,650",4,0.07%,"5,650","1,800.00","10,170,000.00",120,,
Ag(T+D),"5,601","5,630","5,557","5,617",4,0.07%,"5,600","3,867,746.00","21,659,955,036.00","7,982,598",多支付给空,"156,120"
NYAuTN06,386.20,394.50,385.85,391.45,7.05,1.83%,389.45,116.60,"45,411,730.00",684,,
NYAuTN12,387.60,388.35,385.20,386.85,0.00,0.00%,387.00,232.60,"90,012,250.00","46,930",,
PGC30g,386.00,386.91,386.00,386.45,-1.46,-0.38%,386.45,0.12,"46,374.60",-,,
