合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,382.90,383.20,382.88,383.08,2.19,0.58%,382.96,136.00,"52,083,260.00",-,,
Au99.99,382.00,383.70,381.09,383.49,2.39,0.63%,383.12,"16,626.54","5,653,003,855.60",-,,
Au100g,382.75,383.45,382.30,383.42,1.76,0.46%,382.96,23.00,"8,808,262.00",-,,
iAu99.99,391.49,391.49,390.70,390.76,3.75,0.97%,390.76,278.44,"108,805,983.80",-,,
iAu100g,320.00,320.01,320.00,320.00,-17.99,-5.32%,320.00,1.80,"576,008.00",-,,
Au(T+D),381.49,383.50,380.60,383.07,2.11,0.55%,382.63,"77,894.00","29,804,603,740.00","225,790",空支付给多,"4,170"
Au(T+N1),382.80,384.50,381.85,384.05,2.20,0.58%,383.65,"2,208.60","847,373,420.00","183,432",多支付给空,400
Au(T+N2),385.00,386.25,384.05,386.20,2.70,0.70%,385.95,40.60,"15,669,310.00","121,434",,
mAu(T+D),381.60,383.66,380.83,383.20,2.19,0.57%,382.69,"13,094.00","5,011,064,800.00","878,224",多支付给空,"17,810"
Pt99.95,183.00,184.80,182.00,183.79,1.79,0.98%,183.63,116.00,"21,301,600.00",-,,
Ag99.99,"3,812","3,812","3,812","3,812",9,0.24%,"3,812",600.00,"2,287,200.00",40,,
Ag(T+D),"3,785","3,813","3,740","3,782",11,0.29%,"3,779","9,339,924.00","35,296,625,274.00","9,742,140",空支付给多,"287,190"
NYAuTN06,390.00,391.35,388.60,391.35,2.55,0.66%,390.35,667.80,"260,688,490.00","56,550",,
NYAuTN12,390.30,391.50,388.60,391.25,2.00,0.51%,390.40,477.60,"186,451,460.00","68,066",,
PGC30g,388.84,388.84,388.61,388.72,1.48,0.38%,388.72,0.12,"46,647.00",-,,
