合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,372.65,372.65,371.30,371.66,-7.39,-1.95%,372.20,122.00,"45,408,700.00",-,,
Au99.99,379.50,379.50,371.00,372.48,-6.03,-1.59%,372.52,"16,352.64","6,091,823,211.20",-,,
Au100g,378.20,378.20,373.50,374.28,-5.75,-1.51%,375.19,29.40,"11,030,592.00",-,,
iAu99.99,377.00,377.00,370.91,370.97,-10.67,-2.80%,370.99,80.84,"29,991,102.00",-,,
Au(T+D),378.65,378.65,371.18,372.33,-7.78,-2.05%,373.49,"40,862.00","15,261,784,320.00","157,084",空支付给多,"4,410"
Au(T+N1),382.00,382.00,376.00,377.45,-6.90,-1.80%,377.70,8.00,"3,021,540.00",746,,
Au(T+N2),377.15,377.15,370.20,373.15,-8.25,-2.16%,374.55,10.00,"3,745,470.00","91,874",,
mAu(T+D),379.00,379.00,371.25,372.35,-7.85,-2.06%,373.38,"8,747.20","3,266,039,176.00","644,616",多支付给空,"34,356"
Pt99.95,220.00,220.00,217.00,217.16,-4.61,-2.08%,218.31,914.00,"200,394,920.00",-,,
Ag(T+D),"5,046","5,074","4,898","4,921",-137,-2.71%,"4,988","5,384,628.00","26,860,150,246.00","6,867,414",多支付给空,"254,430"
NYAuTN06,383.10,383.25,375.75,376.65,-8.20,-2.13%,378.15,123.80,"46,815,950.00","27,778",,
NYAuTN12,378.20,378.20,371.70,371.75,-8.55,-2.25%,373.80,28.40,"10,616,400.00","20,894",,
PGC30g,379.00,379.00,379.00,379.00,-5.50,-1.43%,379.00,0.06,"22,740.00",-,,
