合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,371.10,371.20,370.50,370.54,-1.51,-0.41%,370.96,276.00,"102,386,200.00",-,,
Au99.99,372.55,374.30,370.35,370.35,-1.58,-0.42%,370.98,"14,315.64","5,464,934,636.40",-,,
Au100g,373.00,374.71,371.00,371.00,-1.95,-0.52%,371.94,39.20,"14,580,350.00",-,,
iAu99.99,370.50,370.50,369.60,370.07,-1.28,-0.34%,370.16,112.72,"41,784,444.00",-,,
Au(T+D),372.30,374.30,370.28,370.29,-1.45,-0.39%,371.89,"26,982.00","10,034,360,520.00","170,780",空支付给多,"6,220"
Au(T+N1),377.40,378.00,373.80,374.90,-0.90,-0.24%,375.85,18.40,"6,916,100.00",606,,
Au(T+N2),374.00,375.10,371.20,371.40,-2.60,-0.70%,373.65,13.80,"5,156,620.00","89,276",,
mAu(T+D),372.30,374.27,370.18,370.37,-1.37,-0.37%,371.88,"3,996.60","1,486,263,678.00","546,124",空支付给多,"10,624"
Pt99.95,235.00,235.00,233.50,233.70,-3.11,-1.31%,234.33,224.00,"52,490,820.00",-,,
Ag(T+D),"5,345","5,420","5,323","5,338",5,0.09%,"5,366","4,175,894.00","22,410,559,058.00","8,232,836",多支付给空,"153,420"
NYAuTN06,379.45,381.50,377.80,378.10,-1.75,-0.46%,378.65,43.40,"16,433,260.00","4,368",,
NYAuTN12,376.05,378.50,374.70,374.75,-1.85,-0.49%,376.10,89.20,"33,546,910.00","37,692",,
PGC30g,377.40,377.40,377.40,377.40,-0.52,-0.14%,377.40,0.06,"22,644.00",-,,
