合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,367.30,369.00,367.10,368.96,1.24,0.34%,368.01,640.00,"235,531,400.00",-,,
Au99.99,366.03,369.49,366.03,369.20,1.06,0.29%,368.06,"13,052.90","4,817,153,710.20",-,,
Au100g,367.01,369.87,367.00,369.58,1.14,0.31%,368.36,21.80,"8,030,402.00",-,,
iAu99.99,366.20,367.20,366.20,366.24,0.09,0.02%,366.24,2.10,"769,111.60",-,,
Au(T+D),366.68,369.51,366.16,369.08,1.52,0.41%,368.11,"22,106.00","8,137,567,860.00","168,610",空支付给多,"8,168"
Au(T+N1),369.80,369.80,369.80,369.80,0.60,0.16%,369.80,0.20,"73,960.00","150,312",多支付给空,600
Au(T+N2),369.95,372.30,369.20,371.45,1.50,0.41%,370.55,41.60,"15,414,640.00","87,692",,
mAu(T+D),366.50,369.47,366.30,369.14,1.55,0.42%,367.91,"3,582.60","1,318,081,318.00","459,942",多支付给空,"34,826"
Pt99.95,268.16,268.44,266.71,268.26,-1.56,-0.58%,267.79,212.00,"56,772,160.00",-,,
Ag(T+D),"5,184","5,288","5,179","5,271",50,0.96%,"5,230","5,985,460.00","31,306,192,136.00","8,458,862",空支付给多,"195,330"
NYAuTN06,366.60,369.30,366.45,369.05,1.25,0.34%,368.05,92.80,"34,157,710.00","36,802",,
NYAuTN12,372.00,374.35,372.00,373.80,0.70,0.19%,373.20,98.20,"36,646,950.00","23,842",,
PGC30g,372.90,374.74,372.90,373.94,0.14,0.04%,373.94,0.42,"157,055.40",-,,
