合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,372.00,372.58,371.30,371.37,1.33,0.36%,371.83,374.00,"138,993,240.00",-,,
Au99.99,370.95,372.80,370.11,371.56,0.98,0.26%,371.78,"19,179.52","7,219,069,207.20",-,,
Au100g,371.50,374.03,370.55,372.95,1.21,0.33%,372.30,52.60,"19,583,048.00",-,,
iAu99.99,371.25,372.00,370.80,370.80,2.30,0.62%,370.80,60.66,"22,493,135.00",-,,
Au(T+D),371.42,372.72,369.82,370.91,1.42,0.38%,371.51,"31,670.00","11,765,880,440.00","175,150",空支付给多,"9,404"
Au(T+N1),375.50,378.10,375.00,376.55,1.65,0.44%,376.50,6.20,"2,334,380.00",596,,
Au(T+N2),374.25,374.25,370.10,373.05,3.60,0.97%,372.35,10.20,"3,798,270.00","89,288",,
mAu(T+D),371.21,372.75,370.00,371.53,1.98,0.54%,371.59,"4,585.00","1,703,777,588.00","550,710",多支付给空,"26,816"
Pt99.95,229.97,231.79,229.65,231.09,4.81,2.13%,230.79,466.00,"110,858,980.00",-,,
Ag99.99,"5,360","5,360","5,360","5,360",-13,-0.24%,"5,360",30.00,"160,800.00",2,,
Ag(T+D),"5,347","5,356","5,298","5,318",4,0.08%,"5,327","3,219,234.00","17,149,043,266.00","8,531,532",多支付给空,"110,250"
NYAuTN06,378.50,380.65,377.55,379.50,2.30,0.61%,379.15,50.20,"19,033,500.00","3,756",,
NYAuTN12,375.90,377.85,374.55,376.40,2.30,0.61%,376.25,197.60,"74,349,550.00","39,604",,
PGC30g,378.40,378.40,378.40,378.40,2.82,0.75%,378.40,0.12,"45,408.00",-,,
