合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,371.00,371.30,371.00,371.04,0.57,0.15%,371.10,152.00,"56,407,600.00",-,,
Au99.99,369.01,371.65,369.01,371.09,0.83,0.22%,371.23,"9,468.74","3,524,215,547.20",-,,
Au100g,371.45,372.00,370.00,370.81,0.13,0.04%,371.44,13.80,"5,125,874.00",-,,
Au(T+D),370.40,371.55,368.85,371.19,2.45,0.66%,370.73,"20,738.00","7,688,369,340.00","158,810",多支付给空,"9,144"
Au(T+N1),376.00,376.60,374.55,375.70,2.65,0.71%,375.70,3.00,"1,127,160.00",610,,
Au(T+N2),371.95,372.50,369.10,371.70,3.05,0.83%,371.20,6.20,"2,301,470.00","89,258",,
mAu(T+D),370.93,371.55,368.85,371.09,2.04,0.55%,370.85,"3,882.00","1,439,667,764.00","555,196",多支付给空,"27,918"
Pt99.95,235.50,236.87,234.00,236.42,3.52,1.51%,236.37,462.00,"109,205,600.00",-,,
Ag(T+D),"5,399","5,425","5,346","5,365",6,0.11%,"5,378","3,099,122.00","16,667,968,520.00","8,141,618",空支付给多,"75,630"
NYAuTN06,377.25,377.50,375.00,377.15,2.15,0.57%,377.05,23.00,"8,672,690.00","5,868",,
NYAuTN12,373.80,374.70,372.25,374.60,1.80,0.48%,374.30,98.00,"36,682,280.00","37,016",,
PGC30g,473.08,473.08,377.00,377.95,2.20,0.59%,386.48,0.66,"255,079.20",-,,
