合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,371.70,371.70,366.80,368.44,-3.33,-0.90%,369.21,468.00,"172,790,820.00",-,,
Au99.99,372.00,372.00,368.05,368.54,-3.69,-0.99%,368.97,"25,633.68","9,647,259,076.40",-,,
Au100g,372.36,374.29,369.21,371.32,-1.11,-0.30%,370.99,21.40,"7,939,392.00",-,,
iAu99.99,367.50,367.85,367.10,367.43,-2.87,-0.78%,367.46,"2,078.20","763,659,660.00",-,,
Au(T+D),370.31,372.86,367.94,368.38,-3.20,-0.86%,369.14,"24,092.00","8,893,494,660.00","137,598",空支付给多,"9,018"
Au(T+N1),373.00,375.00,372.00,373.85,-1.85,-0.49%,373.60,1.40,"523,060.00",698,,
Au(T+N2),372.45,373.00,368.15,370.05,-1.55,-0.42%,372.15,15.40,"5,731,050.00","89,522",,
mAu(T+D),370.95,373.28,368.10,368.59,-3.26,-0.88%,369.37,"5,048.20","1,864,673,950.00","597,494",空支付给多,"47,354"
Pt99.95,215.96,217.70,215.96,217.46,8.57,4.10%,216.60,90.00,"19,494,000.00",-,,
Ag99.99,"4,843","4,843","4,843","4,843",-444,-8.40%,"4,843",780.00,"3,777,540.00",52,,
Ag(T+D),"4,832","4,927","4,790","4,816",-32,-0.66%,"4,843","3,348,874.00","16,220,968,494.00","6,869,966",空支付给多,"63,000"
NYAuTN06,376.15,378.00,373.80,373.90,-3.20,-0.85%,375.70,28.60,"10,745,760.00","21,724",,
NYAuTN12,371.70,373.50,369.05,369.30,-3.35,-0.90%,369.65,49.60,"18,334,920.00","33,724",,
PGC30g,374.61,375.09,371.90,373.56,-4.31,-1.14%,373.73,0.36,"134,545.20",-,,
