合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,391.80,392.05,390.80,391.49,2.82,0.73%,391.67,78.00,"30,550,500.00",-,,
Au99.99,386.30,392.20,386.20,391.10,2.28,0.59%,391.67,"7,786.24","3,053,009,433.80",-,,
Au100g,387.76,392.48,387.76,392.17,3.51,0.90%,391.66,19.20,"7,520,016.00",-,,
iAu99.99,391.00,391.20,389.70,389.97,2.62,0.68%,390.00,183.08,"71,401,231.60",-,,
Au(T+D),389.38,392.30,387.41,390.99,1.37,0.35%,391.01,"31,008.00","12,124,688,480.00","169,452",多支付给空,"8,824"
Au(T+N1),388.05,391.00,388.05,390.70,1.25,0.32%,389.90,6.80,"2,651,500.00","132,374",多支付给空,"6,600"
Au(T+N2),390.45,395.50,390.40,393.35,0.50,0.13%,393.25,14.60,"5,741,470.00","89,052",,
mAu(T+D),388.62,392.25,387.60,391.09,1.39,0.36%,390.89,"4,678.80","1,828,937,638.00","530,884",空支付给多,"28,540"
Pt99.95,250.60,252.51,249.37,251.94,1.90,0.76%,251.56,254.00,"64,716,320.00",-,,
Ag(T+D),"5,613","5,721","5,566","5,673",36,0.64%,"5,650","6,379,956.00","36,046,787,298.00","7,920,644",多支付给空,"38,430"
NYAuTN06,388.75,410.10,388.05,390.65,2.15,0.55%,391.15,87.40,"34,186,290.00","34,640",,
NYAuTN12,391.05,395.35,391.00,394.80,2.50,0.64%,394.10,72.80,"28,689,570.00","27,738",,
PGC30g,398.00,398.00,397.95,397.98,3.48,0.88%,397.98,0.18,"71,636.40",-,,
