合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,373.80,373.80,372.00,372.33,-2.05,-0.55%,372.86,304.00,"113,350,200.00",-,,
Au99.99,374.80,374.80,371.80,372.95,-1.14,-0.30%,372.57,"16,904.86","6,301,382,821.00",-,,
Au100g,372.51,373.54,372.00,373.20,-2.26,-0.60%,372.71,16.00,"5,963,508.00",-,,
iAu99.99,370.70,372.50,370.70,372.07,-1.41,-0.38%,371.46,380.84,"141,467,389.00",-,,
Au(T+D),373.22,373.50,370.88,372.33,-1.04,-0.28%,372.25,"25,110.00","9,347,332,120.00","139,944",空支付给多,"7,702"
Au(T+N1),376.00,377.90,375.20,376.50,-0.60,-0.16%,376.50,3.40,"1,280,160.00",704,,
Au(T+N2),372.00,375.50,371.10,375.45,1.15,0.31%,373.15,194.40,"72,536,950.00","88,950",,
mAu(T+D),373.21,373.60,371.31,372.34,-1.35,-0.36%,372.54,"7,003.80","2,609,224,930.00","562,182",空支付给多,"42,954"
Pt99.95,211.00,211.65,207.00,207.54,-5.01,-2.36%,208.64,"1,076.00","231,345,260.00",-,,
Ag(T+D),"5,121","5,127","5,016","5,028",-100,-1.95%,"5,064","3,821,566.00","19,353,946,498.00","6,862,768",空支付给多,"133,380"
NYAuTN06,380.05,380.05,377.60,378.45,0.20,0.05%,378.40,17.80,"6,735,450.00","21,386",,
NYAuTN12,375.65,375.65,373.50,374.20,-1.45,-0.39%,374.00,56.60,"21,169,310.00","34,364",,
PGC30g,377.81,379.00,377.81,378.98,-0.20,-0.05%,378.63,0.60,"227,182.20",-,,
