合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,416.00,416.80,412.00,412.50,-6.64,-1.58%,413.84,210.00,"86,908,000.00",-,,
Au99.99,417.01,420.39,412.00,414.50,-3.80,-0.91%,415.03,"10,659.10","4,413,867,479.80",-,,
Au100g,419.23,421.78,413.00,413.63,-6.32,-1.50%,416.21,55.20,"22,974,964.00",-,,
iAu99.99,425.00,425.00,411.30,424.07,-4.93,-1.15%,424.07,0.62,"262,926.00",-,,
Au(T+D),417.53,420.94,411.51,413.73,-7.43,-1.76%,415.49,"85,676.00","35,598,162,000.00","257,366",多支付给空,"10,494"
Au(T+N1),427.50,428.20,420.50,421.30,-9.05,-2.10%,424.05,21.00,"8,905,570.00","32,762",,
Au(T+N2),423.45,424.80,414.05,414.85,-8.70,-2.05%,418.90,27.60,"11,562,130.00","154,520",,
mAu(T+D),417.61,420.95,411.80,413.84,-7.14,-1.70%,415.80,"11,021.80","4,582,902,860.00","945,128",多支付给空,"32,248"
Pt99.95,213.35,213.35,206.93,207.74,-6.48,-3.02%,208.81,798.00,"165,684,720.00",-,,
Ag(T+D),"6,070","6,180","5,863","5,941",-286,-4.59%,"6,050","29,665,462.00","179,502,005,018.00","12,524,412",多支付给空,"156,750"
NYAuTN06,447.95,447.95,431.55,433.50,-7.50,-1.70%,435.00,148.20,"64,468,840.00","23,118",,
NYAuTN12,434.20,435.75,426.45,428.65,-8.00,-1.83%,429.80,642.20,"276,017,850.00","91,730",,
PGC30g,422.44,422.44,419.01,419.88,-5.94,-1.40%,421.31,1.20,"505,576.20",-,,
