合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,373.85,374.20,371.50,371.80,1.47,0.40%,372.68,606.00,"225,849,200.00",-,,
Au99.99,370.50,374.40,370.00,372.44,2.44,0.66%,373.30,"26,256.84","9,890,880,205.60",-,,
Au100g,370.57,375.00,370.57,373.21,1.88,0.51%,373.63,34.80,"13,002,406.00",-,,
iAu99.99,372.20,372.30,370.80,371.16,2.15,0.58%,371.86,"1,323.54","492,176,310.80",-,,
Au(T+D),370.20,374.30,369.45,372.21,0.83,0.22%,372.45,"23,340.00","8,693,139,960.00","159,424",空支付给多,"7,368"
Au(T+N1),372.00,374.95,372.00,374.20,2.30,0.62%,373.55,12.40,"4,632,030.00","133,194",多支付给空,
Au(T+N2),375.00,377.90,375.00,377.25,2.65,0.71%,377.35,"2,012.60","759,439,420.00","88,930",,
mAu(T+D),370.60,374.40,369.60,372.14,0.94,0.25%,372.74,"6,657.20","2,481,431,172.00","522,200",多支付给空,"49,932"
Pt99.95,260.90,264.90,260.90,262.50,-1.21,-0.46%,262.20,"1,044.00","273,059,380.00",-,,
Ag99.99,"5,457","5,457","5,457","5,457",72,1.34%,"5,457",360.00,"1,964,520.00",24,,
Ag(T+D),"5,349","5,455","5,330","5,433",30,0.56%,"5,404","5,137,544.00","27,767,423,332.00","8,244,712",空支付给多,"55,650"
NYAuTN06,370.00,373.75,368.35,371.70,1.15,0.31%,372.35,54.00,"20,106,180.00","37,824",,
NYAuTN12,374.25,378.40,373.95,376.15,0.60,0.16%,375.20,63.00,"23,637,480.00","25,060",,
PGC30g,376.60,379.21,376.60,377.29,-1.51,-0.40%,377.29,0.42,"158,461.80",-,,
