合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,368.00,368.00,367.00,367.11,-3.29,-0.89%,367.33,142.00,"52,162,200.00",-,,
Au99.99,370.99,370.99,366.51,367.49,-2.96,-0.80%,367.57,"17,535.32","6,451,707,266.40",-,,
Au100g,368.00,368.63,367.60,368.23,-3.07,-0.83%,368.18,21.00,"7,731,934.00",-,,
iAu99.99,369.00,369.00,366.00,367.48,-2.73,-0.74%,367.48,41.40,"15,214,042.00",-,,
Au(T+D),370.35,370.50,366.11,367.09,-3.49,-0.94%,367.45,"27,676.00","10,169,604,500.00","147,942",多支付给空,"5,760"
Au(T+N1),373.50,373.70,370.60,372.10,-2.70,-0.72%,372.20,4.00,"1,488,740.00",694,,
Au(T+N2),369.50,369.50,367.00,367.90,-3.60,-0.97%,368.00,5.40,"1,987,100.00","90,420",,
mAu(T+D),370.39,371.00,366.23,367.13,-3.59,-0.97%,367.62,"4,112.00","1,511,684,586.00","490,612",多支付给空,"85,152"
Pt99.95,222.51,222.51,218.76,219.12,-5.96,-2.65%,219.53,552.00,"121,181,360.00",-,,
Ag(T+D),"4,978","4,988","4,866","4,883",-106,-2.12%,"4,906","4,093,096.00","20,081,959,560.00","6,550,194",空支付给多,"53,340"
NYAuTN06,374.50,375.95,371.40,372.65,-2.90,-0.77%,373.00,53.00,"19,770,130.00","18,198",,
NYAuTN12,370.00,370.00,366.10,368.50,-3.40,-0.91%,368.55,116.80,"43,048,270.00","29,328",,
PGC30g,373.60,373.60,373.60,373.60,-2.60,-0.69%,373.60,0.06,"22,416.00",-,,
