合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,378.80,379.30,378.70,378.89,2.51,0.67%,378.93,54.00,"20,462,700.00",-,,
Au99.99,376.00,379.53,375.30,378.48,1.98,0.53%,379.13,"7,267.26","2,810,374,795.40",-,,
Au100g,375.58,380.00,375.58,379.65,2.65,0.70%,379.03,12.40,"4,700,014.00",-,,
iAu99.99,378.80,378.80,378.80,378.80,2.05,0.54%,378.80,2.00,"757,600.00",-,,
Au(T+D),375.52,379.50,374.99,378.89,0.92,0.24%,378.09,"26,772.00","10,122,422,360.00","154,078",多支付给空,"4,064"
Au(T+N1),380.50,382.00,379.80,381.15,0.40,0.11%,380.80,7.40,"2,817,870.00",702,,
Au(T+N2),378.00,380.90,377.10,380.30,0.80,0.21%,379.45,7.80,"2,959,860.00","89,330",,
mAu(T+D),376.36,379.57,375.15,378.99,0.82,0.22%,378.13,"3,975.80","1,503,370,056.00","532,800",多支付给空,"18,264"
Pt99.95,233.50,235.76,232.70,234.34,-3.50,-1.47%,233.64,"1,010.00","235,985,260.00",-,,
Ag(T+D),"5,214","5,264","5,192","5,215",-112,-2.10%,"5,224","3,998,396.00","20,888,819,600.00","9,482,244",空支付给多,"195,930"
NYAuTN06,383.50,386.85,382.50,386.30,1.45,0.38%,385.65,39.20,"15,117,710.00","11,652",,
NYAuTN12,379.65,383.25,379.05,382.85,1.40,0.37%,382.05,76.00,"29,035,100.00","36,994",,
PGC30g,384.20,385.20,384.20,384.53,0.33,0.09%,384.53,0.18,"69,216.00",-,,
