合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,436.20,443.20,436.20,442.46,4.87,1.11%,441.55,160.00,"70,648,900.00",-,,
Au99.99,441.45,443.25,436.00,442.99,3.40,0.77%,441.97,"11,461.76","4,937,713,696.60",-,,
Au100g,441.21,442.90,438.51,442.74,3.69,0.84%,441.31,62.00,"27,361,598.00",-,,
iAu99.99,450.50,455.00,450.50,454.95,3.95,0.88%,454.95,20.20,"9,190,100.00",-,,
Au(T+D),442.50,443.40,438.80,442.47,8.00,1.84%,441.47,"131,928.00","58,242,314,180.00","296,930",多支付给空,"7,584"
Au(T+N1),455.95,455.95,446.05,453.00,7.70,1.73%,451.90,67.40,"30,459,020.00","27,260",,
Au(T+N2),445.10,448.00,443.00,447.70,10.35,2.37%,445.30,16.80,"7,481,320.00","147,776",,
mAu(T+D),444.58,444.58,438.71,442.66,7.74,1.78%,441.46,"16,123.80","7,118,057,958.00","1,002,490",多支付给空,"43,964"
Pt99.95,226.58,228.44,225.00,227.36,5.36,2.41%,226.91,66.00,"14,976,360.00",-,,
Ag(T+D),"6,250","6,472","6,125","6,396",430,7.21%,"6,282","38,793,808.00","243,726,844,118.00","12,953,192",多支付给空,"45,810"
沪纽金TN06,464.40,467.70,463.00,466.40,8.55,1.87%,465.65,459.80,"214,106,030.00","23,306",,
沪纽金TN12,457.65,461.50,456.90,460.05,8.25,1.83%,459.30,652.60,"299,732,160.00","93,826",,
熊猫金币30g,446.83,448.54,446.31,446.96,2.55,0.57%,447.27,1.14,"509,893.80",-,,
