合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,373.00,392.70,372.50,372.91,0.58,0.16%,375.04,268.00,"100,512,460.00",-,,
Au99.99,373.00,373.79,372.05,373.00,0.05,0.01%,372.97,"12,393.68","4,660,528,916.60",-,,
Au100g,373.00,373.80,372.63,373.72,0.52,0.14%,373.45,19.60,"7,319,792.00",-,,
iAu99.99,372.00,372.25,371.50,371.75,-0.32,-0.09%,371.94,"1,760.44","654,793,957.00",-,,
Au(T+D),372.58,373.90,371.57,372.80,0.55,0.15%,372.71,"10,556.00","3,934,399,460.00","137,444",空支付给多,"5,736"
Au(T+N1),375.20,377.90,375.20,376.55,0.05,0.01%,376.55,2.80,"1,054,340.00",704,,
Au(T+N2),372.55,372.55,372.55,372.55,-0.60,-0.16%,372.55,0.40,"149,020.00","88,950",,
mAu(T+D),372.66,374.10,371.80,372.81,0.27,0.07%,372.91,"4,652.20","1,734,878,878.00","575,348",空支付给多,"29,894"
Pt99.95,208.88,208.93,207.60,207.62,0.08,0.04%,208.31,660.00,"144,469,900.00",-,,
Ag(T+D),"5,024","5,067","4,975","5,036",-28,-0.55%,"5,026","2,974,430.00","14,949,548,126.00","6,989,182",空支付给多,"323,940"
NYAuTN06,377.90,379.65,377.70,378.55,0.15,0.04%,378.50,7.60,"2,876,630.00","21,408",,
NYAuTN12,373.50,374.80,373.50,374.05,0.05,0.01%,374.20,18.00,"6,735,320.00","34,426",,
PGC30g,378.22,378.91,378.22,378.56,-0.42,-0.11%,378.56,0.12,"45,427.80",-,,
