合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,367.20,367.20,366.50,366.73,4.66,1.29%,366.81,298.00,"109,309,400.00",-,,
Au99.99,367.19,367.43,365.90,365.90,3.76,1.04%,366.88,"27,957.60","10,261,738,991.20",-,,
Au100g,368.00,369.16,367.00,367.15,2.91,0.80%,368.27,38.00,"13,994,358.00",-,,
iAu99.99,365.40,365.70,365.20,365.54,4.85,1.34%,365.52,405.32,"148,153,943.60",-,,
Au(T+D),366.48,367.10,365.48,365.56,3.23,0.89%,366.65,"17,070.00","6,258,878,140.00","136,038",空支付给多,"7,938"
Au(T+N1),369.20,371.40,369.20,369.85,3.05,0.83%,369.85,5.20,"1,923,360.00",696,,
Au(T+N2),368.00,368.00,365.00,366.30,3.55,0.98%,366.30,4.60,"1,685,040.00","89,110",,
mAu(T+D),365.95,367.50,365.21,365.90,3.32,0.92%,366.78,"8,237.00","3,021,230,626.00","549,016",多支付给空,"59,708"
Pt99.95,213.24,214.21,213.00,213.95,5.32,2.55%,213.82,314.00,"67,141,380.00",-,,
Ag99.99,"4,796","4,796","4,793","4,794",21,0.44%,"4,794","1,290.00","6,184,710.00",86,,
Ag(T+D),"4,760","4,811","4,741","4,744",133,2.88%,"4,761","1,528,816.00","7,280,152,000.00","6,384,338",多支付给空,"112,740"
NYAuTN06,372.50,372.75,370.35,370.45,2.65,0.72%,371.85,114.20,"42,464,370.00","20,202",,
NYAuTN12,367.60,367.95,366.90,366.95,3.90,1.07%,367.55,39.60,"14,556,040.00","32,464",,
PGC30g,373.00,373.00,372.36,372.63,3.90,1.06%,372.69,0.36,"134,170.20",-,,
