合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,407.20,409.50,407.20,408.28,4.24,1.05%,408.85,594.00,"242,862,040.00",-,,
Au99.99,406.00,409.80,404.65,408.79,4.30,1.06%,409.11,"13,520.70","5,527,891,676.00",-,,
Au100g,405.80,410.00,404.90,409.43,4.43,1.09%,408.93,32.00,"13,085,912.00",-,,
iAu99.99,406.00,418.00,406.00,412.38,9.38,2.33%,412.38,0.22,"90,723.80",-,,
iAu100g,300.02,300.02,300.02,300.02,-63.98,-17.58%,300.02,1.60,"480,032.00",-,,
Au(T+D),404.18,409.74,404.18,408.17,4.24,1.05%,408.01,"46,274.00","18,880,363,440.00","227,204",多支付给空,"20,078"
Au(T+N1),412.80,417.10,412.80,416.80,6.15,1.50%,416.75,305.00,"127,104,290.00","34,920",,
Au(T+N2),405.70,410.60,405.70,409.80,3.60,0.89%,408.40,12.00,"4,900,970.00","158,316",,
mAu(T+D),404.67,409.88,404.28,408.42,4.27,1.06%,408.04,"7,114.60","2,903,080,110.00","956,704",多支付给空,"32,492"
Pt99.95,200.35,201.77,200.09,200.59,2.38,1.20%,200.67,202.00,"40,536,320.00",-,,
Ag(T+D),"5,092","5,422","5,082","5,320",244,4.81%,"5,286","19,716,844.00","104,228,181,446.00","11,504,024",多支付给空,450
NYAuTN06,417.75,421.25,416.85,420.95,4.80,1.15%,419.65,168.60,"70,751,720.00","29,922",,
NYAuTN12,413.45,418.50,413.45,417.65,4.00,0.97%,417.30,244.60,"102,077,550.00","92,402",,
PGC30g,414.20,414.86,414.00,414.55,4.48,1.09%,414.55,0.30,"124,366.80",-,,
