合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,379.50,389.00,379.50,384.62,-2.38,-0.62%,385.30,428.00,"164,911,560.00",-,,
Au99.99,385.99,388.20,384.30,384.75,-2.01,-0.52%,385.69,"10,404.94","3,894,569,804.60",-,,
Au100g,385.75,389.78,384.30,385.22,-1.82,-0.47%,386.50,31.00,"11,981,788.00",-,,
Au(T+D),385.60,388.35,384.00,384.17,-1.23,-0.32%,385.94,"35,206.00","13,587,465,000.00","219,912",多支付给空,"5,398"
Au(T+N1),392.50,393.50,389.80,391.40,1.70,0.44%,391.85,17.80,"6,975,380.00","41,386",,
mAu(T+D),386.08,388.58,384.20,384.59,-0.95,-0.25%,386.07,"6,423.40","2,479,884,502.00","510,542",空支付给多,"22,912"
Pt99.95,224.80,225.26,224.35,224.83,1.03,0.46%,224.85,198.00,"44,521,260.00",-,,
Ag(T+D),"5,061","5,145","4,980","4,986",-35,-0.70%,"5,054","15,306,342.00","77,360,887,210.00","11,692,444",多支付给空,"202,500"
NYAuTN06,395.85,398.00,394.05,394.60,-1.00,-0.25%,396.15,53.20,"21,076,110.00","48,116",,
NYAuTN12,390.70,393.00,389.25,389.90,-1.80,-0.46%,390.10,72.60,"28,320,630.00","35,060",,
PGC30g,391.72,392.58,391.72,392.41,0.22,0.06%,392.34,0.42,"164,782.80",-,,
