合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,415.50,417.20,415.50,416.42,3.12,0.75%,416.58,180.00,"74,985,600.00",-,,
Au99.99,414.00,417.70,413.18,417.43,2.65,0.64%,417.24,"12,433.24","5,173,216,341.80",-,,
Au100g,413.47,417.77,413.47,417.14,2.44,0.59%,416.88,28.60,"11,922,798.00",-,,
Au(T+D),413.46,417.37,413.15,416.95,4.48,1.09%,416.33,"63,830.00","26,574,529,360.00","258,776",多支付给空,"6,292"
Au(T+N1),423.95,425.95,421.10,425.20,5.00,1.19%,423.55,290.20,"122,916,580.00","32,116",,
Au(T+N2),417.95,420.60,417.95,418.75,2.50,0.60%,418.90,11.60,"4,859,360.00","155,228",,
mAu(T+D),413.50,417.64,413.46,416.88,4.08,0.99%,416.39,"7,763.00","3,232,438,072.00","954,118",多支付给空,"24,488"
Pt99.95,210.70,212.64,210.70,212.45,5.36,2.59%,212.11,402.00,"84,857,680.00",-,,
Ag(T+D),"5,818","5,968","5,808","5,918",115,1.98%,"5,897","16,358,166.00","96,476,357,938.00","12,218,544",多支付给空,360
NYAuTN06,430.65,435.55,430.65,434.80,3.65,0.85%,434.15,93.80,"40,722,820.00","23,200",,
NYAuTN12,426.50,430.95,426.50,430.30,4.10,0.96%,429.85,131.40,"56,483,100.00","91,048",,
PGC30g,420.20,423.00,420.20,422.47,3.91,0.93%,421.82,1.20,"506,190.60",-,,
