合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,381.20,384.60,381.20,384.32,-0.55,-0.14%,383.00,298.00,"114,135,260.00",-,,
Au99.99,385.58,386.02,380.80,384.60,-0.81,-0.21%,383.34,"16,190.34","6,214,273,797.60",-,,
Au100g,386.00,386.97,382.00,386.25,-0.40,-0.10%,384.42,51.20,"19,682,672.00",-,,
iAu99.99,379.75,383.90,379.74,383.39,-1.43,-0.37%,381.43,791.44,"301,884,524.00",-,,
Au(T+D),385.78,386.05,379.90,384.15,-1.16,-0.30%,382.95,"43,166.00","16,530,823,300.00","165,118",多支付给空,"14,710"
Au(T+N1),386.20,388.20,382.00,386.50,-1.90,-0.49%,383.90,714.00,"274,099,450.00","158,368",,
Au(T+N2),392.60,392.60,387.30,388.85,-2.60,-0.66%,389.80,11.00,"4,287,920.00","43,834",,
mAu(T+D),386.00,386.43,380.51,384.55,-1.27,-0.33%,383.03,"10,223.80","3,916,116,384.00","583,322",多支付给空,"56,674"
Pt99.95,237.45,237.85,233.00,235.67,-2.16,-0.91%,235.55,426.00,"100,346,000.00",-,,
Ag(T+D),"5,205","5,240","5,076","5,196",-68,-1.29%,"5,152","17,635,718.00","90,866,847,066.00","10,891,004",多支付给空,"52,800"
NYAuTN06,388.35,389.50,383.70,387.10,-1.80,-0.46%,385.60,168.00,"64,780,700.00","40,092",,
NYAuTN12,392.00,393.55,388.65,392.55,-1.40,-0.36%,391.15,35.40,"13,846,890.00","10,642",,
PGC30g,390.75,390.86,386.41,388.86,-1.59,-0.41%,389.21,1.14,"443,705.40",-,,
