合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,372.50,376.20,372.50,374.75,4.09,1.10%,374.96,168.00,"62,994,800.00",-,,
Au99.99,371.97,376.20,369.60,374.61,3.72,1.00%,375.01,"13,311.76","4,992,093,555.20",-,,
Au100g,371.50,376.00,369.01,375.05,4.01,1.08%,374.46,26.40,"9,885,938.00",-,,
iAu99.99,368.50,375.00,368.00,374.71,6.21,1.69%,374.71,62.00,"23,232,452.00",-,,
Au(T+D),370.00,376.20,368.55,374.41,4.96,1.34%,373.58,"35,178.00","13,141,867,780.00","153,754",空支付给多,"8,898"
Au(T+N1),372.50,380.00,372.50,377.55,4.05,1.08%,377.30,32.20,"12,149,760.00",738,,
Au(T+N2),372.00,376.95,372.00,375.10,5.25,1.42%,375.40,27.80,"10,436,240.00","90,794",,
mAu(T+D),370.10,376.44,368.92,374.74,4.68,1.26%,374.39,"15,260.60","5,713,506,832.00","584,666",空支付给多,"71,676"
Pt99.95,220.50,224.03,220.35,223.06,0.96,0.43%,222.51,274.00,"60,969,120.00",-,,
Ag(T+D),"4,871","4,990","4,838","4,964",101,2.08%,"4,930","4,221,806.00","20,817,521,076.00","7,182,146",多支付给空,"9,690"
NYAuTN06,373.20,380.45,373.20,379.10,4.50,1.20%,378.70,174.40,"66,046,610.00","20,952",,
NYAuTN12,370.00,377.10,369.60,375.55,4.85,1.31%,375.95,145.00,"54,515,890.00","22,088",,
PGC30g,374.00,381.40,374.00,380.90,4.90,1.30%,377.83,0.54,"204,030.60",-,,
