合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,367.60,368.00,367.30,367.44,2.84,0.78%,367.60,312.00,"114,691,420.00",-,,
Au99.99,363.00,368.33,362.70,366.79,2.09,0.57%,367.59,"13,277.58","4,823,198,760.80",-,,
Au100g,364.86,368.87,363.50,368.19,3.15,0.86%,367.19,55.80,"20,489,298.00",-,,
iAu99.99,365.40,366.45,362.00,365.44,2.18,0.60%,365.81,"6,604.22","2,417,338,992.00",-,,
Au(T+D),363.50,368.20,362.34,366.11,1.65,0.45%,366.20,"42,096.00","15,415,719,440.00","155,008",多支付给空,"9,400"
Au(T+N1),369.70,370.00,365.00,369.10,2.70,0.74%,369.70,71.20,"26,322,660.00","160,608",多支付给空,
Au(T+N2),367.20,372.45,367.20,371.80,3.55,0.96%,371.45,52.80,"19,612,030.00","85,854",多支付给空,200
mAu(T+D),364.50,368.20,362.43,366.30,1.76,0.48%,366.62,"8,716.60","3,195,747,300.00","568,206",多支付给空,"45,774"
Pt99.95,258.00,264.88,257.49,264.32,2.56,0.98%,261.60,190.00,"49,705,000.00",-,,
Ag(T+D),"5,331","5,495","5,323","5,469",129,2.42%,"5,425","7,929,608.00","43,021,943,584.00","8,710,342",多支付给空,"12,090"
NYAuTN06,364.05,368.55,363.80,366.50,1.85,0.51%,367.40,101.00,"37,106,570.00","39,012",,
NYAuTN12,369.00,373.55,368.50,373.20,3.55,0.96%,371.40,68.20,"25,328,770.00","20,576",,
PGC30g,373.55,373.55,373.15,373.23,2.92,0.79%,373.23,0.60,"223,941.60",-,,
