合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,370.50,370.85,370.20,370.59,-3.71,-0.99%,370.60,230.00,"85,240,200.00",-,,
Au99.99,371.70,373.80,368.80,371.00,-3.00,-0.80%,370.46,"18,950.46","7,117,507,565.40",-,,
Au100g,372.37,373.75,370.00,371.79,-3.21,-0.86%,371.69,63.20,"23,490,812.00",-,,
iAu99.99,370.00,370.50,370.00,370.43,-6.06,-1.61%,370.29,118.02,"43,702,400.00",-,,
Au(T+D),370.99,371.00,368.26,370.75,-5.39,-1.43%,369.91,"46,492.00","17,198,067,720.00","174,322",多支付给空,"11,904"
Au(T+N1),379.90,379.90,373.05,376.40,-5.10,-1.34%,376.35,9.00,"3,387,310.00",598,,
Au(T+N2),372.60,372.60,368.10,370.95,-6.45,-1.71%,369.85,18.40,"6,804,960.00","89,568",,
mAu(T+D),370.83,371.40,368.43,370.82,-4.95,-1.32%,370.05,"9,395.60","3,476,876,754.00","568,944",多支付给空,"37,192"
Pt99.95,237.56,237.56,228.00,232.15,-9.62,-3.98%,232.24,"1,140.00","264,757,460.00",-,,
Ag99.99,"5,373","5,373","5,373","5,373",-139,-2.52%,"5,373","1,800.00","9,671,400.00",120,,
Ag(T+D),"5,370","5,393","5,291","5,349",-177,-3.20%,"5,346","7,326,986.00","39,170,205,210.00","8,606,082",多支付给空,"246,180"
NYAuTN06,379.10,379.10,376.00,377.80,-7.50,-1.95%,378.05,72.40,"27,369,630.00","2,588",,
NYAuTN12,384.95,384.95,372.90,375.00,-6.65,-1.74%,374.35,609.60,"228,211,910.00","39,762",,
PGC30g,376.05,376.93,376.01,376.53,-5.06,-1.33%,376.17,2.46,"925,378.80",-,,
