合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,385.80,386.00,383.00,384.25,-1.92,-0.50%,384.68,"2,330.00","897,586,400.00",-,,
Au99.99,387.80,388.00,382.50,383.70,-2.80,-0.72%,384.76,"15,929.28","5,973,072,408.80",-,,
Au100g,390.00,391.00,386.00,386.12,-5.93,-1.51%,388.73,11.20,"4,353,788.00",-,,
iAu99.99,384.80,384.80,382.50,382.94,-2.71,-0.70%,383.38,740.04,"283,720,140.00",-,,
iAu100g,360.00,360.00,360.00,360.00,-29.79,-7.64%,360.00,0.80,"288,000.00",-,,
Au(T+D),385.20,387.77,381.50,383.68,-2.48,-0.64%,384.73,"29,830.00","11,476,496,740.00","165,406",多支付给空,"19,212"
Au(T+N1),387.10,388.00,385.00,386.95,-1.45,-0.37%,388.00,"2,067.60","802,195,100.00","118,382",多支付给空,
Au(T+N2),392.40,392.40,384.00,389.75,-3.10,-0.79%,389.65,7.20,"2,805,430.00","43,822",,
mAu(T+D),386.00,387.99,382.25,383.87,-2.99,-0.77%,385.22,"6,142.40","2,366,221,802.00","594,460",多支付给空,"49,522"
Pt99.95,238.37,239.12,238.00,238.18,5.21,2.24%,238.28,302.00,"71,963,340.00",-,,
Ag(T+D),"5,205","5,250","5,168","5,187",-32,-0.61%,"5,206","11,304,748.00","58,855,121,432.00","10,890,432",空支付给多,"704,130"
NYAuTN06,390.00,391.20,384.60,386.95,-1.75,-0.45%,387.85,541.20,"209,908,420.00","40,752",,
NYAuTN12,395.10,396.15,390.15,392.05,-2.25,-0.57%,392.85,85.80,"33,707,090.00","10,120",,
PGC30g,388.00,388.00,387.73,387.89,-3.98,-1.02%,387.89,0.42,"162,917.40",-,,
