合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,378.00,383.00,377.90,380.72,2.69,0.71%,378.63,252.00,"95,416,480.00",-,,
Au99.99,378.79,381.00,377.00,380.94,2.84,0.75%,379.32,"14,971.98","5,637,600,251.20",-,,
Au100g,380.00,381.00,376.02,381.00,2.83,0.75%,379.14,29.20,"11,070,948.00",-,,
iAu99.99,387.00,387.00,385.01,386.79,-0.11,-0.03%,386.79,10.02,"3,875,700.20",-,,
Au(T+D),377.92,380.70,376.51,380.69,3.07,0.81%,378.57,"61,934.00","23,446,909,140.00","214,684",空支付给多,"13,434"
Au(T+N1),379.85,380.80,376.55,380.55,1.75,0.46%,379.75,33.40,"12,684,630.00","191,346",,
Au(T+N2),381.90,383.00,380.20,382.65,2.75,0.72%,382.25,37.00,"14,142,650.00","119,754",,
mAu(T+D),378.61,380.99,376.80,380.89,2.98,0.79%,378.75,"10,541.40","3,992,604,800.00","886,562",空支付给多,"82,420"
Pt99.95,186.00,186.20,185.50,185.78,0.29,0.16%,185.88,66.00,"12,268,400.00",-,,
Ag(T+D),"3,676","3,704","3,650","3,703",54,1.48%,"3,676","7,380,204.00","27,134,730,266.00","8,918,632",多支付给空,"459,930"
NYAuTN06,389.40,390.40,386.50,390.35,2.50,0.64%,388.30,401.60,"155,935,150.00","65,238",,
NYAuTN12,389.40,390.00,386.50,389.85,1.85,0.48%,388.70,380.20,"147,786,320.00","64,490",,
PGC30g,384.90,386.31,383.66,385.49,3.18,0.83%,385.18,0.72,"277,329.60",-,,
