合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,366.10,366.70,365.50,365.71,1.01,0.28%,366.00,676.00,"247,419,160.00",-,,
Au99.99,365.00,367.30,364.05,365.68,1.09,0.30%,366.19,"26,144.68","9,572,175,228.80",-,,
Au100g,366.30,367.88,365.03,366.50,0.68,0.19%,366.73,29.00,"10,635,186.00",-,,
iAu99.99,364.25,364.80,363.50,364.46,1.25,0.34%,364.56,"1,066.34","388,748,497.00",-,,
Au(T+D),365.18,367.20,364.58,365.87,1.33,0.36%,365.95,"23,274.00","8,517,149,780.00","162,286",空支付给多,"6,820"
Au(T+N1),367.50,368.10,366.70,367.25,0.95,0.26%,367.25,5.40,"1,983,290.00","151,302",多支付给空,600
Au(T+N2),368.60,370.85,368.55,369.15,0.10,0.03%,368.95,23.20,"8,559,900.00","86,098",多支付给空,200
mAu(T+D),364.72,367.19,364.72,366.05,1.16,0.32%,366.06,"6,026.00","2,205,895,112.00","514,316",空支付给多,"42,144"
Pt99.95,255.42,255.42,254.00,254.85,0.77,0.30%,255.00,198.00,"50,491,520.00",-,,
Ag99.99,"5,216","5,216","5,216","5,216",-7,-0.13%,"5,216","1,260.00","6,572,160.00",84,,
Ag(T+D),"5,202","5,227","5,156","5,172",-29,-0.56%,"5,191","4,869,878.00","25,282,670,818.00","8,351,204",多支付给空,"158,160"
NYAuTN06,365.00,367.20,365.00,366.15,1.60,0.44%,366.15,87.60,"32,077,330.00","38,682",,
NYAuTN12,370.65,372.50,370.05,371.25,1.05,0.28%,371.15,36.20,"13,435,530.00","21,036",,
PGC30g,372.00,372.89,372.00,372.41,0.80,0.22%,372.41,0.30,"111,724.80",-,,
