合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,399.90,400.20,399.20,399.80,-0.81,-0.20%,399.49,324.00,"129,435,880.00",-,,
Au99.99,403.99,403.99,399.00,400.33,-0.85,-0.21%,399.91,"10,003.78","3,764,436,197.00",-,,
Au100g,400.80,401.12,399.00,400.07,-0.74,-0.18%,400.22,26.20,"10,485,958.00",-,,
iAu99.99,405.00,405.00,402.80,403.34,2.34,0.58%,403.21,13.32,"5,370,757.80",-,,
Au(T+D),401.50,402.10,398.88,400.09,-0.42,-0.10%,400.33,"51,626.00","20,667,563,340.00","257,626",多支付给空,"6,460"
Au(T+N1),408.00,408.00,405.80,406.35,-0.60,-0.15%,406.45,109.00,"44,302,350.00","24,028",多支付给空,200
Au(T+N2),402.60,404.90,402.00,403.05,-0.15,-0.04%,402.95,33.40,"13,458,450.00","141,134",多支付给空,600
mAu(T+D),401.40,402.08,398.99,400.13,-0.35,-0.09%,400.26,"6,549.20","2,621,429,194.00","899,134",多支付给空,"24,748"
Pt99.95,198.00,198.00,196.00,196.00,-2.66,-1.34%,196.73,246.00,"48,397,560.00",-,,
Ag(T+D),"4,546","4,580","4,496","4,518",49,1.10%,"4,536","18,783,086.00","85,200,197,058.00","13,890,934",空支付给多,"89,280"
NYAuTN06,412.30,414.00,411.20,412.05,0.10,0.02%,412.70,80.20,"33,099,500.00","18,058",,
NYAuTN12,410.30,411.00,408.00,408.75,-0.60,-0.15%,409.20,226.60,"92,724,230.00","74,516",,
PGC30g,403.71,405.71,403.71,405.18,-0.52,-0.13%,404.58,0.60,"242,751.00",-,,
