合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,392.50,393.00,391.40,392.10,-1.04,-0.26%,392.32,120.00,"47,078,600.00",-,,
Au99.99,394.67,394.67,390.50,391.95,-2.72,-0.69%,392.20,"13,708.88","5,268,611,769.00",-,,
Au100g,390.02,393.79,390.02,392.55,-1.45,-0.37%,392.49,22.80,"8,948,946.00",-,,
iAu99.99,391.60,392.40,391.40,391.80,-1.83,-0.46%,391.80,"2,001.42","784,156,492.00",-,,
Au(T+D),392.29,393.58,388.50,391.73,-0.51,-0.13%,391.95,"18,010.00","7,059,130,880.00","166,474",多支付给空,"5,664"
Au(T+N1),394.50,394.50,394.50,394.50,1.75,0.45%,394.50,0.20,"78,900.00","66,212",,
Au(T+N2),395.50,398.60,395.10,397.85,0.20,0.05%,396.65,16.20,"6,425,700.00","67,224",,
mAu(T+D),392.02,393.60,390.00,391.61,-0.91,-0.23%,391.97,"3,894.80","1,526,661,196.00","715,546",多支付给空,"20,302"
Pt99.95,226.72,229.19,226.72,227.65,4.66,2.09%,227.33,580.00,"131,853,340.00",-,,
Ag99.99,"5,104","5,104","5,104","5,104",125,2.51%,"5,104",360.00,"1,837,440.00",24,,
Ag(T+D),"5,046","5,085","5,018","5,075",29,0.57%,"5,056","2,455,348.00","12,415,830,990.00","6,298,458",多支付给空,"45,810"
NYAuTN06,392.40,394.35,390.90,393.60,-0.30,-0.08%,393.20,60.40,"23,748,490.00","28,832",,
NYAuTN12,397.85,399.75,396.30,398.65,-0.90,-0.23%,398.75,54.20,"21,611,330.00","57,948",,
PGC30g,397.00,397.00,397.00,397.00,0.10,0.03%,397.00,0.18,"71,460.00",-,,
