合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,376.60,377.50,376.60,376.97,0.73,0.19%,376.98,460.00,"173,355,520.00",-,,
Au99.99,375.10,377.70,375.00,377.68,1.31,0.35%,377.11,"10,451.44","4,104,662,112.40",-,,
Au100g,375.45,378.00,375.45,377.84,1.73,0.46%,377.25,18.20,"6,866,098.00",-,,
iAu99.99,376.00,376.25,376.00,376.02,1.52,0.41%,376.02,2.20,"827,250.00",-,,
Au(T+D),374.60,377.68,374.00,377.37,1.74,0.46%,376.25,"20,562.00","7,736,574,960.00","152,694",多支付给空,"5,904"
Au(T+N1),378.70,381.00,378.00,380.50,2.00,0.53%,379.35,7.20,"2,731,510.00",688,,
Au(T+N2),378.70,378.90,378.70,378.70,1.15,0.30%,378.70,1.80,"681,700.00","89,332",,
mAu(T+D),374.66,377.69,374.18,377.41,1.89,0.50%,376.22,"3,354.00","1,261,857,352.00","536,580",多支付给空,"11,804"
Pt99.95,233.77,233.77,227.76,231.28,-5.16,-2.18%,231.29,634.00,"146,640,900.00",-,,
Ag(T+D),"5,232","5,296","5,213","5,270",20,0.38%,"5,250","3,184,426.00","16,720,610,052.00","8,262,124",多支付给空,"313,530"
NYAuTN06,380.10,384.15,380.10,383.75,1.70,0.44%,383.20,17.80,"6,820,810.00","11,918",,
NYAuTN12,378.00,380.85,377.60,380.55,1.55,0.41%,379.55,23.00,"8,730,330.00","36,992",,
PGC30g,383.00,383.00,383.00,383.00,1.10,0.29%,383.00,0.06,"22,980.00",-,,
