合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,382.00,382.85,381.85,381.96,-0.87,-0.23%,382.26,270.00,"103,211,200.00",-,,
Au99.99,383.00,383.19,381.02,382.68,0.18,0.05%,382.40,"17,232.40","6,598,426,382.00",-,,
Au100g,382.50,384.00,381.94,382.91,0.40,0.10%,383.03,14.80,"5,668,860.00",-,,
iAu99.99,381.90,382.60,381.50,382.21,-0.62,-0.16%,382.23,1.62,"619,227.80",-,,
Au(T+D),382.75,383.47,380.90,381.56,-1.32,-0.34%,382.33,"16,638.00","6,361,268,560.00","154,228",空支付给多,"4,354"
Au(T+N1),386.00,386.00,386.00,386.00,-0.30,-0.08%,386.00,0.20,"77,200.00",766,,
Au(T+N2),382.05,382.05,382.05,382.05,-1.10,-0.29%,382.05,10.80,"4,126,140.00","91,912",,
mAu(T+D),382.48,383.55,380.91,381.95,-0.97,-0.25%,382.38,"2,804.20","1,072,297,052.00","623,310",多支付给空,"19,804"
Pt99.95,225.83,226.61,225.46,225.55,-0.48,-0.21%,226.07,216.00,"48,831,320.00",-,,
Ag(T+D),"5,102","5,121","5,047","5,074",-42,-0.82%,"5,076","3,169,338.00","16,088,487,966.00","6,363,574",空支付给多,"246,630"
NYAuTN06,387.90,388.65,386.50,386.85,-1.15,-0.30%,387.35,35.60,"13,790,630.00","27,752",,
NYAuTN12,383.25,383.85,381.30,382.00,-1.45,-0.38%,382.55,15.80,"6,044,160.00","20,792",,
PGC30g,388.05,388.50,388.05,388.31,-0.54,-0.14%,388.31,0.18,"69,896.40",-,,
