合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,358.00,358.50,358.00,358.47,2.47,0.69%,358.47,42.00,"15,056,000.00",-,,
Au99.99,360.90,361.50,355.00,360.53,0.53,0.15%,358.52,"19,568.54","6,494,849,761.60",-,,
Au100g,358.00,361.43,355.01,361.12,2.21,0.62%,358.22,26.00,"9,313,756.00",-,,
iAu99.99,358.98,358.98,357.90,358.85,-0.01,0.00%,358.87,1.24,"445,006.00",-,,
Au(T+D),359.20,361.49,354.40,360.34,1.52,0.42%,357.82,"120,642.00","43,168,541,880.00","258,078",多支付给空,"10,934"
Au(T+N1),359.00,362.00,356.05,361.70,3.55,0.99%,359.45,36.00,"12,940,230.00","195,468",,
Au(T+N2),359.20,365.00,359.00,363.65,2.40,0.66%,361.35,10.60,"3,830,480.00","118,076",,
mAu(T+D),359.20,361.50,354.60,360.42,1.60,0.45%,357.79,"19,351.60","6,923,916,152.00","889,122",多支付给空,"90,464"
Pt99.95,172.50,177.14,171.40,175.82,2.90,1.68%,174.87,286.00,"50,014,220.00",-,,
Ag(T+D),"3,404","3,521","3,388","3,512",99,2.90%,"3,439","10,836,490.00","37,273,262,878.00","9,232,314",空支付给多,"260,130"
NYAuTN06,361.20,365.70,359.40,364.50,1.30,0.36%,362.30,450.00,"163,031,620.00","62,586",,
NYAuTN12,362.50,366.45,360.30,366.05,3.05,0.84%,363.60,271.80,"98,831,830.00","43,134",,
PGC30g,361.01,365.00,361.01,364.12,0.63,0.17%,363.77,0.54,"196,438.20",-,,
