合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,372.70,372.70,371.65,371.70,-0.61,-0.16%,371.85,248.00,"92,220,300.00",-,,
Au99.99,371.00,372.90,300.00,371.64,-1.25,-0.34%,372.31,"24,570.18","9,242,596,225.60",-,,
Au100g,372.33,375.25,372.33,373.51,-0.22,-0.06%,373.41,12.80,"4,779,686.00",-,,
iAu99.99,371.60,371.60,370.50,371.35,-0.61,-0.16%,371.42,0.66,"245,142.00",-,,
Au(T+D),372.63,372.80,371.30,371.58,-1.03,-0.28%,372.06,"13,940.00","5,186,543,320.00","151,470",空支付给多,"7,082"
Au(T+N1),373.35,374.85,373.35,374.10,-0.45,-0.12%,374.10,4.00,"1,496,400.00","60,524",,
Au(T+N2),376.15,378.80,376.15,378.30,0.25,0.07%,377.50,16.00,"6,039,900.00","63,306",,
mAu(T+D),372.78,372.98,371.45,371.64,-0.96,-0.26%,372.17,"3,572.20","1,329,484,832.00","746,784",空支付给多,"42,132"
Pt99.95,207.11,208.53,206.86,207.12,-0.52,-0.25%,207.32,586.00,"119,187,900.00",-,,
Ag99.99,"4,743","4,750","4,734","4,744",-28,-0.59%,"4,743","14,040.00","66,602,970.00",936,,
Ag(T+D),"4,718","4,727","4,685","4,710",0,0.00%,"4,708","1,046,236.00","4,926,526,832.00","6,998,748",多支付给空,"24,000"
NYAuTN06,374.60,374.85,373.75,374.05,-0.90,-0.24%,374.55,65.20,"24,421,340.00","27,668",,
NYAuTN12,379.05,379.05,377.70,378.20,-0.70,-0.18%,378.40,17.20,"6,508,570.00","12,864",,
PGC30g,378.55,378.55,378.55,378.55,3.74,1.00%,378.55,0.06,"22,713.00",-,,
