合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,368.00,371.30,368.00,371.10,3.99,1.09%,370.38,310.00,"114,820,600.00",-,,
Au99.99,368.50,371.76,367.50,371.67,4.18,1.14%,370.77,"14,008.12","5,188,637,145.20",-,,
Au100g,368.50,372.00,368.12,371.84,3.61,0.98%,370.84,18.20,"6,749,326.00",-,,
iAu99.99,367.48,371.00,367.02,370.90,3.42,0.93%,370.75,322.08,"119,411,671.40",-,,
Au(T+D),368.00,371.47,367.10,370.99,3.54,0.96%,369.80,"23,252.00","8,598,743,060.00","148,842",空支付给多,"8,670"
Au(T+N1),373.80,380.25,373.50,378.50,6.30,1.69%,377.45,12.40,"4,680,700.00",760,,
Au(T+N2),370.00,371.90,369.15,370.40,2.40,0.65%,370.70,28.60,"10,601,470.00","90,532",,
mAu(T+D),367.98,371.55,367.40,371.37,3.75,1.02%,370.62,"6,741.60","2,498,615,404.00","504,102",多支付给空,"62,560"
Pt99.95,219.26,219.48,217.00,218.04,-1.08,-0.49%,217.92,394.00,"85,861,640.00",-,,
Ag99.99,"4,936","4,949","4,936","4,945",-73,-1.45%,"4,941","31,320.00","154,759,920.00","2,088",,
Ag(T+D),"4,890","4,934","4,880","4,918",12,0.24%,"4,908","2,570,610.00","12,618,361,456.00","6,919,960",多支付给空,"163,980"
NYAuTN06,373.35,376.50,371.25,376.30,3.30,0.88%,374.70,174.20,"65,275,110.00","18,154",,
NYAuTN12,369.75,372.40,368.50,372.20,3.65,0.99%,371.40,305.40,"113,419,480.00","27,114",,
PGC30g,375.75,376.36,375.75,376.00,2.40,0.64%,376.00,0.24,"90,240.60",-,,
