合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,373.00,373.30,370.55,370.92,-3.54,-0.95%,371.79,"1,164.00","466,247,820.00",-,,
Au99.99,374.80,375.30,370.00,371.09,-3.01,-0.80%,372.13,"15,658.50","5,844,484,183.60",-,,
Au100g,375.20,375.20,371.90,372.17,-3.77,-1.00%,373.07,28.00,"10,445,988.00",-,,
iAu99.5,369.86,369.86,369.86,369.86,132.06,55.53%,369.86,100.00,"36,986,000.00",-,,
iAu99.99,371.50,372.00,369.70,370.07,-3.08,-0.83%,370.90,"3,628.70","1,345,905,919.20",-,,
Au(T+D),374.33,374.80,370.32,370.99,-2.69,-0.72%,371.82,"22,622.00","8,411,410,880.00","139,986",多支付给空,"7,750"
Au(T+N1),375.15,376.50,374.15,375.35,-2.40,-0.64%,375.40,3.40,"1,276,370.00",704,,
Au(T+N2),373.50,373.50,370.70,371.75,-3.20,-0.85%,371.95,3.00,"1,115,930.00","89,146",,
mAu(T+D),374.30,375.09,370.65,371.10,-2.98,-0.80%,372.04,"7,060.60","2,626,837,752.00","573,518",空支付给多,"46,064"
Pt99.95,201.00,206.62,201.00,204.29,2.40,1.19%,204.39,350.00,"71,842,660.00",-,,
Ag(T+D),"5,037","5,056","4,976","4,986",-50,-0.99%,"5,021","3,381,502.00","16,981,005,656.00","6,863,830",多支付给空,"276,300"
NYAuTN06,378.50,378.60,376.50,376.65,-2.90,-0.76%,377.60,60.80,"22,958,700.00","21,586",,
NYAuTN12,375.50,375.50,371.65,371.90,-3.15,-0.84%,372.85,77.60,"28,934,290.00","34,232",,
PGC30g,379.10,379.10,379.10,379.10,-1.65,-0.43%,379.10,0.06,"22,746.00",-,,
