合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,381.00,381.00,379.60,379.63,8.38,2.26%,379.88,324.00,"123,081,220.00",-,,
Au99.99,374.60,381.15,373.00,379.90,6.06,1.62%,380.22,"14,006.08","5,324,096,294.40",-,,
Au100g,375.75,381.70,375.00,380.50,5.99,1.60%,379.78,30.60,"11,621,478.00",-,,
iAu99.99,374.00,380.50,374.00,379.59,5.75,1.54%,379.67,56.44,"21,428,896.00",-,,
Au(T+D),374.33,381.44,373.85,380.02,5.38,1.44%,379.21,"28,270.00","10,720,430,260.00","141,812",空支付给多,"7,568"
Au(T+N1),374.50,382.40,374.50,381.30,5.85,1.56%,380.75,85.00,"32,363,850.00","61,686",,100
Au(T+N2),378.50,385.80,377.20,384.50,6.25,1.65%,381.95,10.80,"4,125,310.00","66,344",,
mAu(T+D),374.03,381.46,373.86,380.02,5.63,1.50%,379.68,"8,872.60","3,368,815,902.00","733,932",空支付给多,"39,004"
Pt99.95,217.10,221.20,215.78,220.81,3.30,1.52%,219.10,398.00,"87,204,360.00",-,,
Ag99.99,"4,905","4,905","4,905","4,905",87,1.81%,"4,905",360.00,"1,765,800.00",24,,
Ag(T+D),"4,728","4,895","4,720","4,875",91,1.90%,"4,824","2,472,034.00","11,925,314,024.00","6,481,544",多支付给空,"100,590"
NYAuTN06,377.00,382.35,377.00,382.00,5.85,1.56%,381.05,59.00,"22,481,250.00","27,624",,
NYAuTN12,380.20,386.70,380.20,385.75,5.95,1.57%,386.00,451.80,"174,391,350.00","36,292",,
PGC30g,386.30,386.30,385.30,385.80,6.67,1.76%,385.80,0.12,"46,296.00",-,,
