合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,362.35,362.40,359.20,359.80,-4.82,-1.32%,360.14,578.00,"208,162,200.00",-,,
Au99.99,363.41,364.50,359.50,359.62,-5.29,-1.45%,360.91,"15,267.62","5,548,282,877.60",-,,
Au100g,363.00,363.35,360.00,360.36,-5.04,-1.38%,361.29,19.60,"7,081,312.00",-,,
iAu99.99,360.05,360.05,357.35,357.68,-4.92,-1.36%,358.20,851.02,"304,836,160.00",-,,
Au(T+D),364.10,364.82,359.32,359.40,-3.97,-1.09%,361.27,"32,886.00","11,880,771,460.00","164,686",空支付给多,"7,026"
Au(T+N1),364.30,364.30,359.20,360.90,-4.20,-1.15%,361.70,310.20,"112,199,800.00","160,758",多支付给空,
Au(T+N2),369.00,369.00,362.05,362.90,-6.15,-1.67%,363.70,9.20,"3,346,310.00","66,014",,
mAu(T+D),364.40,364.97,359.40,359.55,-4.06,-1.12%,361.60,"7,924.40","2,865,474,046.00","588,896",空支付给多,"42,238"
Pt99.95,261.71,261.90,256.90,258.65,-5.31,-2.01%,260.08,132.00,"34,331,400.00",-,,
Ag(T+D),"5,378","5,403","5,263","5,281",-74,-1.38%,"5,337","8,192,624.00","43,724,192,604.00","7,937,652",空支付给多,"228,900"
NYAuTN06,364.05,364.65,359.50,360.15,-4.35,-1.19%,362.60,141.80,"51,418,580.00","39,742",,
NYAuTN12,368.55,369.30,364.80,364.90,-4.85,-1.31%,367.55,95.00,"34,916,690.00","20,160",,
PGC30g,365.00,365.00,365.00,365.00,-4.52,-1.22%,365.00,0.06,"21,900.00",-,,
