合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,411.70,412.50,411.70,412.23,-2.55,-0.61%,412.11,66.00,"27,199,800.00",-,,
Au99.99,405.00,417.00,404.40,415.71,0.72,0.17%,412.47,"10,546.46","4,354,083,742.40",-,,
Au100g,409.01,416.20,408.08,415.96,0.35,0.08%,413.04,51.60,"21,312,868.00",-,,
iAu99.99,426.99,430.00,425.50,428.47,2.47,0.58%,428.47,4.04,"1,731,049.80",-,,
Au(T+D),409.36,416.00,406.66,415.96,1.64,0.40%,410.96,"92,044.00","37,827,119,760.00","248,998",多支付给空,"7,844"
Au(T+N1),410.15,423.95,410.15,422.00,-5.20,-1.22%,418.25,175.60,"73,443,480.00","30,642",,
Au(T+N2),417.40,419.00,406.00,418.75,1.55,0.37%,414.25,248.40,"102,899,760.00","153,940",,
mAu(T+D),409.50,416.38,406.00,416.10,1.47,0.35%,411.10,"12,064.60","4,959,823,448.00","979,598",多支付给空,"21,342"
Pt99.95,208.40,214.56,208.40,213.63,-0.11,-0.05%,211.80,232.00,"49,386,060.00",-,,
Ag99.99,"5,747","5,747","5,739","5,743",-264,-4.39%,"5,743","3,600.00","20,674,800.00",240,,
Ag(T+D),"5,800","5,859","5,445","5,847",-203,-3.36%,"5,727","34,916,192.00","199,976,747,942.00","12,683,734",多支付给空,"16,710"
NYAuTN06,412.00,439.95,412.00,439.75,1.75,0.40%,436.15,134.40,"58,616,180.00","22,252",,
NYAuTN12,425.20,434.65,425.20,434.55,2.15,0.50%,430.40,606.40,"260,997,930.00","105,282",,
PGC30g,415.36,419.45,412.91,417.87,-3.16,-0.75%,416.79,0.90,"375,119.40",-,,
