合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,366.50,372.00,366.50,367.40,3.46,0.95%,366.92,154.00,"56,506,100.00",-,,
Au99.99,365.00,367.75,363.41,367.35,3.41,0.94%,366.90,"23,958.24","8,884,604,259.80",-,,
Au100g,365.55,369.40,365.55,368.55,3.14,0.86%,368.19,41.20,"15,169,836.00",-,,
iAu99.99,365.50,366.50,365.00,365.75,3.16,0.87%,365.74,210.22,"76,887,380.00",-,,
Au(T+D),364.20,367.30,363.10,367.28,2.84,0.78%,365.83,"17,398.00","6,364,748,220.00","154,550",空支付给多,"3,446"
Au(T+N1),367.55,370.00,367.55,368.60,0.35,0.10%,368.60,6.20,"2,285,310.00",620,,
Au(T+N2),368.55,372.90,368.55,371.35,6.35,1.74%,371.35,4.80,"1,782,430.00","3,138",,
mAu(T+D),364.00,367.41,363.22,367.33,2.53,0.69%,365.92,"5,961.60","2,181,472,338.00","696,202",多支付给空,"35,786"
Pt99.95,195.79,198.65,194.00,198.00,0.87,0.44%,197.17,"1,044.00","205,875,560.00",-,,
Ag(T+D),"4,568","4,660","4,533","4,658",59,1.28%,"4,610","2,621,342.00","12,085,709,318.00","7,573,050",多支付给空,"57,780"
NYAuTN06,367.55,371.00,366.45,370.95,3.20,0.87%,368.45,85.80,"31,615,580.00","28,304",,
NYAuTN12,366.50,375.00,366.50,374.70,13.30,3.68%,373.10,67.60,"25,223,270.00",540,,
PGC30g,372.42,372.60,372.42,372.50,2.79,0.75%,372.50,0.18,"67,051.20",-,,
