合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,397.50,397.73,396.51,396.72,-2.66,-0.67%,396.78,490.00,"194,424,060.00",-,,
Au99.99,403.50,403.50,396.04,397.44,-2.35,-0.59%,397.06,"11,543.22","4,375,464,687.80",-,,
Au100g,399.69,400.19,397.00,397.60,-2.70,-0.67%,398.06,41.80,"16,639,044.00",-,,
iAu99.99,403.20,403.20,403.20,403.20,-2.08,-0.51%,403.20,0.04,"16,128.00",-,,
Au(T+D),399.52,399.98,395.65,396.99,-3.03,-0.76%,397.43,"63,732.00","25,329,126,820.00","266,422",多支付给空,"8,652"
Au(T+N1),405.35,407.30,403.00,404.65,-1.80,-0.44%,404.50,20.80,"8,413,220.00","25,044",多支付给空,260
Au(T+N2),402.00,402.00,399.00,399.60,-3.15,-0.78%,399.90,68.20,"27,272,300.00","141,880",,
mAu(T+D),399.97,399.98,395.80,397.11,-3.02,-0.75%,397.40,"11,737.40","4,664,467,526.00","930,912",多支付给空,"57,008"
Pt99.95,194.60,195.65,193.50,194.00,-1.56,-0.80%,194.60,196.00,"38,142,860.00",-,,
Ag99.99,"4,525","4,525","4,524","4,524",-36,-0.79%,"4,524",120.00,"542,910.00",8,,
Ag(T+D),"4,547","4,565","4,466","4,502",-47,-1.03%,"4,516","13,711,562.00","61,926,655,466.00","14,408,918",空支付给多,"96,000"
NYAuTN06,411.00,412.00,409.10,410.10,-2.15,-0.52%,410.40,84.80,"34,801,610.00","18,804",,
NYAuTN12,408.15,409.00,405.25,407.25,-1.70,-0.42%,406.65,"1,387.60","564,307,810.00","80,182",,
PGC30g,402.32,402.32,401.93,401.98,-3.99,-0.98%,402.13,0.66,"265,408.80",-,,
