合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,375.00,375.20,373.00,374.80,-0.51,-0.14%,374.77,332.00,"126,304,680.00",-,,
Au99.99,375.80,376.89,374.75,376.00,0.61,0.16%,375.15,"10,151.16","3,819,545,037.00",-,,
Au100g,376.00,376.77,374.03,375.79,0.49,0.13%,375.44,12.20,"4,580,468.00",-,,
iAu99.99,375.50,376.50,375.50,376.40,2.71,0.73%,376.40,22.00,"8,281,000.00",-,,
Au(T+D),375.80,376.49,374.41,376.19,0.53,0.14%,375.28,"17,424.00","6,538,917,620.00","154,160",多支付给空,"3,598"
Au(T+N1),378.10,379.80,376.40,377.95,-0.55,-0.15%,378.10,13.40,"5,066,340.00",610,,
Au(T+N2),376.50,377.50,375.30,376.80,-0.45,-0.12%,376.60,9.20,"3,464,880.00","89,282",,
mAu(T+D),375.80,376.50,374.60,376.19,0.58,0.15%,375.44,"2,495.20","936,808,668.00","535,634",空支付给多,"5,552"
Pt99.95,236.94,236.94,233.00,233.78,-3.53,-1.49%,233.89,966.00,"227,367,020.00",-,,
Ag(T+D),"5,433","5,438","5,341","5,369",-55,-1.01%,"5,381","4,968,550.00","26,735,980,332.00","8,302,692",多支付给空,"225,690"
NYAuTN06,383.55,384.00,382.00,383.20,0.20,0.05%,382.70,84.80,"32,453,090.00","8,370",,
NYAuTN12,379.80,380.40,378.05,379.95,0.80,0.21%,379.45,77.40,"29,368,260.00","37,078",,
PGC30g,381.01,381.01,381.01,381.01,-1.47,-0.38%,381.01,0.06,"22,860.60",-,,
