合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,374.20,374.65,373.90,374.37,0.00,0.00%,374.20,642.00,"240,240,160.00",-,,
Au99.99,366.00,375.00,366.00,374.20,-0.50,-0.13%,374.12,"12,101.78","4,635,800,080.60",-,,
Au100g,374.99,374.99,373.00,374.78,-0.05,-0.01%,373.89,19.60,"7,328,346.00",-,,
iAu99.99,373.60,373.60,373.10,373.26,0.58,0.16%,373.26,24.00,"8,958,400.00",-,,
Au(T+D),374.16,374.65,372.30,374.17,0.96,0.26%,373.89,"26,628.00","9,955,998,700.00","154,314",空支付给多,"10,808"
Au(T+N1),376.20,378.40,376.20,377.25,0.75,0.20%,377.25,4.00,"1,509,080.00",704,,
Au(T+N2),373.35,375.35,367.50,374.40,0.65,0.17%,373.65,10.00,"3,736,380.00","89,058",,
mAu(T+D),374.46,374.70,372.36,374.38,1.44,0.39%,373.82,"3,401.00","1,271,392,700.00","555,718",空支付给多,"7,436"
Pt99.95,220.50,220.50,218.65,220.25,-1.84,-0.83%,219.72,486.00,"107,379,680.00",-,,
Ag(T+D),"5,083","5,097","5,034","5,076",-11,-0.22%,"5,062","2,607,306.00","13,199,831,662.00","7,149,686",多支付给空,"67,260"
NYAuTN06,379.95,380.20,378.30,379.55,0.95,0.25%,379.45,38.40,"14,570,610.00","15,948",,
NYAuTN12,376.20,376.75,374.10,376.30,2.05,0.55%,376.00,151.40,"56,925,250.00","34,926",,
PGC30g,379.80,380.67,379.61,380.41,0.50,0.13%,380.20,0.60,"228,123.60",-,,
