合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,372.20,372.20,372.00,372.05,1.01,0.27%,372.05,22.00,"8,185,200.00",-,,
Au99.99,372.00,374.12,370.00,372.50,1.41,0.38%,372.38,"6,878.40","2,561,393,875.60",-,,
Au100g,370.52,373.60,370.52,372.81,2.00,0.54%,372.38,28.20,"10,501,390.00",-,,
iAu99.99,372.01,372.01,372.01,372.01,3.04,0.82%,372.01,0.20,"74,402.00",-,,
Au(T+D),372.71,374.13,370.65,372.40,1.67,0.45%,372.47,"25,296.00","9,422,244,420.00","157,386",多支付给空,"8,290"
Au(T+N1),378.00,378.80,375.10,377.95,2.25,0.60%,377.30,4.20,"1,584,590.00",610,,
Au(T+N2),371.70,374.80,370.50,372.50,1.30,0.35%,372.65,7.60,"2,832,110.00","89,256",,
mAu(T+D),372.81,374.20,371.01,372.27,1.42,0.38%,372.50,"4,498.00","1,675,533,942.00","551,388",多支付给空,"24,420"
Pt99.95,236.00,237.68,236.00,237.33,0.91,0.38%,237.17,604.00,"143,250,920.00",-,,
Ag99.99,"5,492","5,492","5,492","5,492",117,2.18%,"5,492",840.00,"4,613,280.00",56,,
Ag(T+D),"5,392","5,479","5,362","5,464",86,1.60%,"5,438","5,271,930.00","28,671,525,682.00","8,354,236",多支付给空,"66,600"
NYAuTN06,379.30,380.65,377.50,378.70,1.65,0.44%,378.70,34.40,"13,027,450.00","6,070",,
NYAuTN12,376.05,377.75,374.50,375.60,1.30,0.35%,375.90,102.80,"38,641,140.00","37,108",,
PGC30g,378.25,378.61,378.10,378.41,0.46,0.12%,378.39,0.48,"181,629.00",-,,
