合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,387.00,387.00,384.00,384.87,0.62,0.16%,385.70,"2,914.00","1,124,376,260.00",-,,
Au99.99,384.95,387.60,383.80,385.41,1.71,0.45%,385.88,"11,103.90","4,230,065,596.00",-,,
Au100g,386.00,389.19,385.68,386.65,0.53,0.14%,387.29,52.60,"20,371,698.00",-,,
iAu99.99,383.00,385.40,383.00,384.82,1.88,0.49%,384.83,740.40,"284,929,200.00",-,,
Au(T+D),383.68,387.57,383.30,385.13,0.40,0.10%,385.31,"28,804.00","11,098,732,440.00","164,098",空支付给多,"10,534"
Au(T+N1),387.50,388.70,387.05,387.60,-0.40,-0.10%,388.40,"3,321.00","1,289,908,950.00","151,376",,
Au(T+N2),391.00,392.60,390.40,391.50,1.85,0.47%,391.45,7.00,"2,740,170.00","43,816",,
mAu(T+D),384.80,387.65,383.50,385.40,0.18,0.05%,385.82,"8,010.60","3,090,691,332.00","580,782",多支付给空,"66,242"
Pt99.95,239.50,239.88,237.80,237.83,-0.35,-0.15%,238.71,198.00,"47,266,480.00",-,,
Ag(T+D),"5,200","5,340","5,195","5,233",27,0.52%,"5,264","14,760,350.00","77,707,251,594.00","10,737,348",空支付给多,"250,500"
NYAuTN06,387.45,390.30,387.45,388.35,0.50,0.13%,388.90,41.80,"16,257,270.00","40,666",,
NYAuTN12,395.85,395.85,391.80,394.20,1.35,0.34%,393.95,37.60,"14,813,480.00","10,418",,
PGC30g,390.45,390.45,390.45,390.45,2.56,0.66%,390.45,0.06,"23,427.00",-,,
