合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,367.60,368.70,367.60,368.36,3.64,1.00%,368.34,270.00,"99,453,200.00",-,,
Au99.99,364.10,368.89,363.22,368.04,3.55,0.97%,368.14,"8,964.02","3,288,399,007.60",-,,
Au100g,364.60,368.74,364.60,368.55,3.90,1.07%,367.19,20.20,"7,417,294.00",-,,
Au(T+D),364.20,368.64,363.56,368.02,6.55,1.81%,367.08,"28,446.00","10,442,079,100.00","164,198",空支付给多,"9,856"
Au(T+N1),365.00,370.50,365.00,369.05,6.10,1.68%,368.90,25.40,"9,370,750.00","150,490",多支付给空,600
Au(T+N2),367.95,372.85,367.95,371.60,6.45,1.77%,370.85,14.40,"5,340,560.00","86,486",多支付给空,200
mAu(T+D),364.28,368.70,363.76,368.10,6.46,1.79%,366.99,"5,430.60","1,993,026,792.00","474,544",多支付给空,"38,156"
Pt99.95,262.13,266.60,262.13,266.14,5.59,2.15%,265.84,88.00,"23,393,920.00",-,,
Ag(T+D),"5,075","5,227","5,072","5,226",182,3.61%,"5,158","6,182,692.00","31,890,756,130.00","8,247,878",多支付给空,"45,930"
NYAuTN06,364.20,368.90,364.20,368.60,8.10,2.25%,366.45,48.00,"17,589,540.00","37,450",,
NYAuTN12,369.35,374.00,369.35,372.85,7.15,1.96%,371.55,115.80,"43,024,390.00","23,786",,
PGC30g,374.29,374.30,374.29,374.29,5.95,1.62%,374.29,0.12,"44,915.40",-,,
