合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,358.50,359.80,357.80,359.54,-6.80,-1.86%,358.64,256.00,"91,812,200.00",-,,
Au99.99,366.00,366.00,357.50,360.42,-6.95,-1.89%,359.18,"22,509.16","8,106,311,802.40",-,,
Au100g,365.85,365.85,359.00,361.50,-7.40,-2.01%,361.41,54.80,"19,805,640.00",-,,
iAu99.99,359.00,359.00,356.50,357.80,-6.83,-1.87%,357.42,"1,623.26","580,199,199.40",-,,
Au(T+D),364.60,365.16,356.88,360.09,-4.31,-1.18%,360.30,"47,444.00","17,094,095,560.00","159,634",多支付给空,"10,686"
Au(T+N1),369.00,369.00,360.20,362.00,-6.35,-1.72%,362.25,68.60,"24,849,250.00","141,278",,
Au(T+N2),370.00,370.00,362.80,364.45,-5.65,-1.53%,365.60,19.20,"7,019,420.00","65,576",,
mAu(T+D),364.94,365.45,357.30,360.48,-4.06,-1.11%,360.46,"11,399.20","4,109,015,650.00","585,548",多支付给空,"59,166"
Pt99.95,263.65,263.65,253.20,254.84,-8.81,-3.34%,255.52,600.00,"153,489,060.00",-,,
Ag99.99,"5,378","5,378","5,378","5,378",-407,-7.04%,"5,378","3,000.00","16,134,000.00",200,,
Ag(T+D),"5,480","5,507","5,285","5,351",-106,-1.94%,"5,394","9,696,536.00","52,306,501,602.00","8,201,304",空支付给多,"148,350"
NYAuTN06,365.45,365.55,358.55,360.85,-4.30,-1.18%,361.15,68.20,"24,630,750.00","38,782",,
NYAuTN12,370.80,370.80,364.00,366.45,-4.80,-1.29%,367.00,36.80,"13,506,270.00","16,908",,
PGC30g,368.39,368.63,363.51,365.33,-5.65,-1.52%,365.56,1.02,"372,874.20",-,,
