合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,394.00,394.00,392.00,392.00,-6.16,-1.55%,392.89,204.00,"80,150,800.00",-,,
Au99.99,402.60,402.60,391.00,392.39,-5.82,-1.46%,393.52,"16,312.96","6,120,455,482.40",-,,
Au100g,398.47,398.47,392.00,392.98,-5.39,-1.35%,393.83,59.60,"23,472,464.00",-,,
iAu100g,320.00,320.01,320.00,320.00,0.00,0.00%,320.00,0.60,"192,002.00",-,,
Au(T+D),399.30,399.77,390.81,392.18,-2.60,-0.66%,393.82,"138,090.00","54,382,880,340.00","234,310",空支付给多,"11,818"
Au(T+N1),401.95,401.95,390.55,392.10,-4.45,-1.12%,393.65,126.20,"49,679,340.00","181,034",多支付给空,400
Au(T+N2),399.10,399.10,393.45,394.55,-4.45,-1.12%,396.60,624.00,"247,472,770.00","127,924",,
mAu(T+D),399.40,399.80,391.05,392.30,-2.65,-0.67%,393.96,"21,400.00","8,430,821,868.00","874,414",多支付给空,"36,164"
Pt99.95,192.10,196.00,192.10,196.00,9.19,4.92%,195.26,64.00,"12,497,200.00",-,,
Ag(T+D),"4,273","4,325","4,090","4,124",22,0.54%,"4,171","27,494,114.00","114,698,833,466.00","11,240,170",多支付给空,"237,750"
NYAuTN06,404.50,405.50,395.95,396.55,-6.35,-1.58%,398.95,879.00,"350,676,750.00","45,842",,
NYAuTN12,406.30,406.40,397.15,397.65,-4.65,-1.16%,399.80,734.20,"293,525,630.00","71,480",,
PGC30g,402.85,402.85,397.96,397.97,-6.32,-1.56%,399.66,0.96,"383,680.20",-,,
