合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,370.00,371.70,370.00,371.62,4.22,1.15%,370.77,170.00,"63,031,360.00",-,,
Au99.99,367.50,372.10,366.50,371.99,4.64,1.26%,371.16,"14,200.54","5,286,297,214.40",-,,
Au100g,368.65,373.80,368.65,373.28,4.73,1.28%,372.15,39.40,"14,662,886.00",-,,
iAu99.99,365.75,370.00,365.75,369.61,3.86,1.06%,369.61,0.22,"81,315.00",-,,
Au(T+D),367.48,372.00,366.72,371.88,6.05,1.65%,369.44,"26,870.00","9,927,037,260.00","147,826",多支付给空,"12,714"
Au(T+N1),370.45,374.90,368.60,373.75,5.15,1.40%,371.35,14.00,"5,199,050.00",638,,
Au(T+N2),373.80,376.50,373.50,375.00,3.65,0.98%,374.95,4.80,"1,799,820.00","3,146",,
mAu(T+D),367.60,372.00,366.91,371.93,6.01,1.64%,370.00,"5,367.00","1,985,810,450.00","698,566",空支付给多,"20,498"
Pt99.95,202.17,202.23,200.98,201.43,3.43,1.73%,201.46,230.00,"46,337,560.00",-,,
Ag(T+D),"4,670","4,747","4,653","4,728",118,2.56%,"4,710","2,237,778.00","10,541,724,952.00","7,517,812",多支付给空,"144,450"
NYAuTN06,370.80,375.40,370.50,375.20,6.75,1.83%,372.45,59.00,"21,975,430.00","28,292",,
NYAuTN12,375.30,379.20,375.30,379.15,6.05,1.62%,377.45,25.20,"9,512,060.00",760,,
PGC30g,375.85,377.37,375.85,376.93,4.43,1.19%,376.75,0.36,"135,630.60",-,,
