合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,382.00,382.68,381.00,381.00,-3.62,-0.94%,381.57,214.00,"81,657,180.00",-,,
Au99.99,384.75,385.70,381.00,381.46,-3.29,-0.86%,381.92,"14,840.04","5,642,626,625.40",-,,
Au100g,385.00,386.10,381.77,382.03,-3.19,-0.83%,382.91,28.60,"10,951,272.00",-,,
Au(T+D),383.40,385.80,380.73,381.20,-4.74,-1.23%,382.16,"44,016.00","16,821,473,060.00","216,152",多支付给空,"7,102"
Au(T+N1),388.50,388.50,386.00,387.50,-4.35,-1.11%,387.15,29.60,"11,459,190.00","41,404",多支付给空,120
Au(T+N2),382.05,385.00,380.15,382.15,-2.50,-0.65%,382.40,4.60,"1,758,970.00","116,980",多支付给空,156
mAu(T+D),383.70,386.00,381.08,381.85,-4.22,-1.09%,382.34,"7,834.80","2,995,629,614.00","525,804",空支付给多,"30,862"
Pt99.95,221.50,223.71,219.50,220.00,-4.83,-2.15%,220.72,426.00,"94,028,140.00",-,,
Ag99.99,"4,993","4,993","4,988","4,990",-130,-2.54%,"4,990","31,980.00","159,582,210.00","2,132",,
Ag(T+D),"4,966","5,048","4,913","4,929",-125,-2.47%,"4,977","15,522,282.00","77,259,399,352.00","11,452,220",多支付给空,"41,730"
NYAuTN06,394.00,395.40,390.40,391.35,-4.80,-1.21%,391.85,59.00,"23,120,610.00","48,084",,
NYAuTN12,389.60,390.85,385.20,385.65,-4.45,-1.14%,386.65,369.60,"142,902,930.00","34,142",,
PGC30g,389.70,390.77,386.50,389.94,-2.47,-0.63%,389.91,0.66,"257,343.60",-,,
