合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,368.60,368.70,367.80,367.94,-1.90,-0.51%,368.30,124.00,"45,669,800.00",-,,
Au99.99,368.00,369.50,366.65,368.58,-1.61,-0.43%,368.50,"23,066.16","8,504,563,623.60",-,,
Au100g,368.82,370.60,367.00,369.36,-1.56,-0.42%,369.27,20.80,"7,680,900.00",-,,
iAu99.99,369.02,369.06,366.11,367.39,-1.63,-0.44%,367.66,77.92,"28,648,756.80",-,,
Au(T+D),369.10,370.85,366.10,368.10,-2.30,-0.62%,367.57,"30,770.00","11,310,335,980.00","143,038",多支付给空,"8,052"
Au(T+N1),373.00,373.65,371.75,372.70,-0.55,-0.15%,372.70,6.40,"2,385,260.00",696,,
Au(T+N2),369.00,369.70,367.00,368.20,-3.65,-0.98%,368.30,9.60,"3,535,670.00","90,620",,
mAu(T+D),370.00,370.00,366.38,368.45,-1.87,-0.50%,368.20,"7,387.60","2,720,116,392.00","496,516",多支付给空,"45,118"
Pt99.95,216.00,220.92,216.00,220.88,2.67,1.22%,219.43,138.00,"30,281,840.00",-,,
Ag(T+D),"4,852","4,876","4,817","4,854",-28,-0.57%,"4,846","2,458,500.00","11,914,579,802.00","7,206,428",多支付给空,"28,590"
NYAuTN06,373.00,373.80,367.05,372.65,-2.05,-0.55%,371.70,57.00,"21,187,410.00","18,084",,
NYAuTN12,370.00,370.00,367.20,368.80,-2.45,-0.66%,368.90,80.20,"29,586,430.00","26,898",,
PGC30g,374.30,374.60,374.30,374.45,-2.55,-0.68%,374.45,0.12,"44,934.00",-,,
