合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,356.10,357.00,355.20,356.88,-3.77,-1.05%,356.22,246.00,"87,630,200.00",-,,
Au99.99,358.50,359.00,355.30,356.79,-3.87,-1.07%,356.33,"8,967.82","3,198,607,553.60",-,,
Au100g,358.50,359.06,356.00,358.41,-3.38,-0.93%,357.33,38.60,"13,792,950.00",-,,
iAu99.99,357.00,363.00,355.00,356.65,-3.89,-1.08%,356.30,405.52,"144,490,583.00",-,,
Au(T+D),358.20,358.30,354.88,356.68,-5.48,-1.51%,356.27,"37,352.00","13,307,602,580.00","157,460",空支付给多,"6,702"
Au(T+N1),358.65,359.70,356.05,357.45,-6.15,-1.69%,357.40,61.40,"21,944,920.00","150,620",,
Au(T+N2),361.00,361.50,358.60,360.30,-5.55,-1.52%,360.35,7.20,"2,594,470.00","86,160",,
mAu(T+D),358.30,358.51,355.10,356.68,-5.52,-1.52%,356.59,"6,772.60","2,415,094,022.00","512,838",空支付给多,"18,240"
Pt99.95,254.40,256.61,253.75,256.25,-1.75,-0.68%,254.82,328.00,"83,581,940.00",-,,
Ag(T+D),"5,041","5,061","4,935","5,010",-116,-2.26%,"4,998","8,688,664.00","43,429,614,148.00","8,539,508",多支付给空,"12,570"
NYAuTN06,358.80,358.80,355.70,356.90,-6.15,-1.69%,357.55,119.80,"42,836,250.00","37,574",,
NYAuTN12,363.80,364.05,360.75,362.00,-5.75,-1.56%,362.50,182.20,"66,047,850.00","22,794",,
PGC30g,364.00,364.00,361.98,363.20,-5.40,-1.47%,363.42,0.84,"305,275.80",-,,
