合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,396.50,398.25,396.50,397.65,1.29,0.33%,397.92,144.00,"57,301,880.00",-,,
Au99.99,398.00,398.50,394.91,397.55,1.51,0.38%,397.87,"11,067.50","4,021,824,635.00",-,,
Au100g,397.01,398.45,395.00,397.16,0.57,0.14%,396.97,35.20,"13,973,544.00",-,,
iAu100g,345.75,345.75,345.75,345.75,0.00,0.00%,345.75,4.00,"1,383,000.00",-,,
Au(T+D),397.19,398.58,394.20,397.52,0.00,0.00%,396.87,"75,016.00","29,772,202,020.00","240,162",多支付给空,"10,014"
Au(T+N1),400.30,406.00,399.35,402.05,0.30,0.07%,402.75,139.60,"56,225,010.00","23,750",,
Au(T+N2),399.00,401.00,397.50,400.60,0.45,0.11%,399.30,10.00,"3,993,210.00","140,724",多支付给空,600
mAu(T+D),397.60,398.49,394.41,397.72,0.36,0.09%,396.99,"9,179.60","3,644,225,460.00","884,998",空支付给多,"46,744"
Pt99.95,195.00,195.70,194.00,195.25,-1.03,-0.52%,194.61,256.00,"49,820,600.00",-,,
Ag(T+D),"4,313","4,352","4,265","4,323",-11,-0.25%,"4,311","13,977,294.00","60,264,291,246.00","13,281,968",多支付给空,"73,380"
NYAuTN06,408.90,409.50,405.60,409.40,1.80,0.44%,408.25,120.80,"49,314,240.00","12,880",,
NYAuTN12,406.20,407.25,403.20,406.65,0.65,0.16%,406.15,386.00,"156,766,270.00","75,842",,
PGC30g,402.69,402.69,402.69,402.69,-0.12,-0.03%,402.69,0.06,"24,161.40",-,,
