合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,378.00,378.00,377.60,377.67,1.10,0.29%,377.73,164.00,"61,948,000.00",-,,
Au99.99,377.25,378.20,375.50,377.71,0.84,0.22%,377.75,"9,813.56","3,751,278,130.00",-,,
Au100g,377.49,378.30,376.01,378.12,0.57,0.15%,377.58,25.80,"9,741,632.00",-,,
iAu99.99,376.85,377.15,376.75,377.14,0.36,0.10%,377.14,22.42,"8,455,605.00",-,,
Au(T+D),376.97,378.05,375.00,377.80,1.52,0.40%,377.27,"25,346.00","9,562,479,780.00","155,900",空支付给多,"8,534"
Au(T+N1),379.60,381.40,379.35,381.15,1.70,0.45%,380.90,9.80,"3,732,740.00",654,,
Au(T+N2),379.00,379.95,377.00,379.45,2.20,0.58%,378.50,9.40,"3,557,810.00","89,334",,
mAu(T+D),376.99,378.10,375.01,377.80,1.52,0.40%,377.34,"3,681.80","1,389,313,250.00","519,440",多支付给空,"20,120"
Pt99.95,240.21,240.78,240.21,240.71,-1.40,-0.58%,240.58,470.00,"114,096,020.00",-,,
Ag99.99,"5,412","5,412","5,412","5,412",-40,-0.73%,"5,412",390.00,"2,110,680.00",26,,
Ag(T+D),"5,404","5,423","5,355","5,379",-29,-0.54%,"5,381","4,293,494.00","23,106,129,216.00","7,861,018",多支付给空,"140,430"
NYAuTN06,384.20,385.35,382.70,385.05,2.50,0.65%,384.90,69.20,"26,635,670.00","10,352",,
NYAuTN12,380.40,381.80,378.60,381.55,1.55,0.41%,381.00,33.80,"12,878,090.00","37,044",,
PGC30g,383.69,383.69,383.69,383.69,2.13,0.56%,383.69,0.06,"23,021.40",-,,
