合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,365.50,366.10,364.00,364.20,-1.79,-0.49%,364.63,290.00,"105,743,000.00",-,,
Au99.99,365.65,367.65,364.00,364.40,-2.24,-0.61%,365.34,"11,432.50","4,195,985,748.40",-,,
Au100g,366.05,366.94,364.67,365.38,-1.22,-0.33%,365.87,27.20,"9,951,726.00",-,,
iAu99.99,364.00,364.00,362.00,363.85,0.63,0.17%,363.89,39.84,"14,497,720.00",-,,
Au(T+D),366.40,366.50,363.80,364.03,-0.46,-0.13%,365.00,"25,404.00","9,272,675,880.00","158,422",空支付给多,"9,850"
Au(T+N1),367.05,369.00,365.40,365.50,-1.50,-0.41%,365.85,846.40,"309,658,730.00","153,300",多支付给空,
Au(T+N2),369.50,370.00,367.40,368.95,-0.35,-0.09%,369.00,5.60,"2,066,390.00","85,950",多支付给空,200
mAu(T+D),366.05,366.66,363.95,364.15,-0.32,-0.09%,365.22,"6,206.00","2,266,614,572.00","559,034",空支付给多,"41,030"
Pt99.95,259.77,259.77,255.00,256.13,-5.15,-1.97%,257.13,"1,440.00","365,434,760.00",-,,
Ag99.99,"5,350","5,350","5,298","5,298",-53,-0.99%,"5,298","1,830.00","9,696,900.00",122,,
Ag(T+D),"5,390","5,422","5,256","5,266",-115,-2.14%,"5,329","7,990,394.00","42,587,866,642.00","8,106,300",空支付给多,"104,310"
NYAuTN06,366.60,367.30,364.50,364.70,0.30,0.08%,366.05,49.00,"17,937,890.00","38,890",,
NYAuTN12,372.00,372.30,369.80,370.20,0.30,0.08%,371.00,55.80,"20,702,120.00","21,000",,
PGC30g,370.77,372.60,369.86,370.42,-1.03,-0.28%,370.46,1.80,"666,836.40",-,,
