合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,385.80,385.80,383.00,383.07,-1.92,-0.50%,383.51,416.00,"159,541,980.00",-,,
Au99.99,384.00,386.00,382.22,382.23,-3.16,-0.82%,383.67,"15,404.76","5,912,500,136.80",-,,
Au100g,385.00,386.65,384.00,384.68,-2.12,-0.55%,385.15,24.40,"9,397,730.00",-,,
iAu99.99,384.00,384.00,383.00,383.79,-1.77,-0.46%,383.79,4.04,"1,550,548.00",-,,
Au(T+D),384.13,386.29,382.60,383.23,-1.75,-0.45%,383.82,"22,856.00","8,772,673,560.00","155,322",空支付给多,"5,112"
Au(T+N1),388.90,388.90,385.40,386.60,-3.00,-0.77%,386.65,9.60,"3,711,840.00","156,580",,
Au(T+N2),391.85,392.00,389.30,390.55,-0.50,-0.13%,391.00,13.80,"5,395,570.00","43,906",,
mAu(T+D),384.01,386.45,383.00,383.38,-1.89,-0.49%,384.05,"6,647.00","2,552,783,572.00","606,892",多支付给空,"44,146"
Pt99.95,234.15,234.15,230.00,230.29,-5.71,-2.42%,231.72,776.00,"179,903,000.00",-,,
Ag(T+D),"5,190","5,250","5,101","5,149",-92,-1.76%,"5,175","13,716,230.00","70,988,150,608.00","9,863,328",多支付给空,"228,630"
NYAuTN06,387.00,389.40,386.00,386.65,-1.65,-0.42%,387.90,61.60,"23,894,110.00","40,376",,
NYAuTN12,391.95,394.50,391.55,392.00,-1.65,-0.42%,393.10,33.40,"13,130,420.00","12,268",,
PGC30g,389.36,389.36,389.18,389.28,-3.02,-0.77%,389.32,0.78,"303,669.60",-,,
