合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,416.00,417.50,416.00,417.14,4.48,1.09%,416.92,210.00,"87,554,800.00",-,,
Au99.99,412.90,417.89,411.11,417.60,5.02,1.22%,417.08,"11,738.20","4,769,243,137.40",-,,
Au100g,413.29,418.47,412.02,418.00,4.75,1.15%,416.82,30.20,"12,588,146.00",-,,
iAu99.99,427.00,427.00,427.00,427.00,3.00,0.71%,427.00,0.04,"17,080.00",-,,
Au(T+D),411.90,418.27,410.60,417.55,4.74,1.15%,415.73,"80,736.00","33,564,751,100.00","244,006",多支付给空,"6,212"
Au(T+N1),420.05,426.80,418.40,425.20,3.50,0.83%,424.35,8.40,"3,564,730.00","30,704",,
Au(T+N2),414.05,422.50,414.05,420.70,5.40,1.30%,419.20,11.40,"4,778,820.00","154,490",,
mAu(T+D),412.01,418.37,410.66,417.66,4.79,1.16%,415.65,"10,643.40","4,423,950,612.00","965,168",多支付给空,"25,410"
Pt99.95,212.00,215.92,212.00,214.51,0.95,0.44%,214.51,60.00,"12,871,160.00",-,,
Ag(T+D),"5,751","5,998","5,710","5,972",223,3.88%,"5,902","23,232,486.00","137,129,244,688.00","12,137,120",多支付给空,"18,150"
NYAuTN06,434.05,439.25,431.30,438.00,2.75,0.63%,436.90,142.80,"62,388,750.00","22,604",,
NYAuTN12,428.70,434.30,426.00,432.95,3.45,0.80%,431.60,603.80,"260,601,090.00","96,830",,
PGC30g,417.10,422.60,417.10,421.54,3.36,0.80%,419.51,0.90,"377,559.60",-,,
