合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,372.30,372.50,372.15,372.18,-0.09,-0.02%,372.26,182.00,"67,752,100.00",-,,
Au99.99,371.60,372.94,371.51,372.27,-0.42,-0.11%,372.44,"17,073.70","6,375,683,735.00",-,,
Au100g,371.05,374.80,371.05,373.24,-0.28,-0.08%,372.91,20.20,"7,532,828.00",-,,
iAu99.99,371.00,371.40,370.50,371.39,0.85,0.23%,371.39,20.22,"7,509,610.00",-,,
iAu100g,280.00,280.00,280.00,280.00,24.50,9.59%,280.00,0.20,"56,000.00",-,,
Au(T+D),372.58,374.50,371.17,371.90,0.04,0.01%,372.31,"12,058.00","4,489,398,980.00","144,590",空支付给多,"4,250"
Au(T+N1),376.55,376.55,374.05,374.85,0.95,0.25%,374.85,5.60,"2,099,140.00",642,,
Au(T+N2),375.10,377.95,375.10,376.50,0.00,0.00%,376.50,4.00,"1,506,050.00","3,146",,
mAu(T+D),372.87,373.45,371.10,372.42,0.19,0.05%,372.40,"4,806.20","1,789,870,768.00","718,566",多支付给空,"38,652"
Pt99.95,207.39,207.40,206.00,206.80,-3.40,-1.62%,206.95,638.00,"149,194,320.00",-,,
Ag(T+D),"4,794","4,835","4,755","4,764",-21,-0.44%,"4,778","1,253,074.00","5,987,432,892.00","7,597,434",多支付给空,840
NYAuTN06,375.50,375.60,375.15,375.45,0.70,0.19%,375.35,13.20,"4,954,510.00","28,150",,
NYAuTN12,379.10,380.15,379.10,380.05,1.15,0.30%,379.75,89.60,"34,025,460.00","4,950",,
PGC30g,378.31,378.31,378.31,378.31,0.11,0.03%,378.31,0.06,"22,698.60",-,,
