合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,387.00,387.00,386.50,386.60,-2.93,-0.75%,386.60,48.00,"18,556,800.00",-,,
Au99.99,386.36,388.29,385.98,386.41,-4.03,-1.03%,386.65,"10,809.98","4,151,700,459.00",-,,
Au100g,390.00,390.00,386.26,388.43,-1.98,-0.51%,388.07,35.80,"13,892,964.00",-,,
iAu99.99,386.16,387.00,384.40,384.43,-4.80,-1.23%,385.90,60.80,"23,462,816.00",-,,
Au(T+D),386.02,387.99,385.51,386.17,-2.48,-0.64%,386.58,"12,170.00","4,704,777,740.00","158,030",空支付给多,"4,644"
Au(T+N1),390.00,390.00,385.10,387.50,-2.50,-0.64%,387.35,21.00,"8,134,450.00","64,804",,
Au(T+N2),392.90,392.90,389.90,389.90,-2.00,-0.51%,390.80,10.00,"3,908,100.00","66,650",,
mAu(T+D),387.17,387.88,385.61,386.19,-2.72,-0.70%,386.63,"4,375.00","1,691,536,752.00","714,604",空支付给多,"47,110"
Pt99.95,229.01,229.22,228.34,228.60,-2.75,-1.19%,228.79,224.00,"51,250,340.00",-,,
Ag(T+D),"4,905","4,965","4,902","4,921",-2,-0.04%,"4,929","1,677,294.00","8,267,409,166.00","6,007,680",空支付给多,"268,410"
NYAuTN06,389.00,389.15,386.85,388.00,-2.85,-0.73%,387.90,14.80,"5,741,200.00","28,520",,
NYAuTN12,391.95,394.20,391.95,392.70,-3.15,-0.80%,392.40,84.20,"33,038,550.00","53,730",,
PGC30g,392.20,392.20,386.00,389.10,-5.90,-1.49%,389.10,0.12,"46,692.00",-,,
