合约,开盘价,最高价,最低价,收盘价,涨跌（元）,涨跌幅,加权平均价,成交量,成交金额,市场持仓,交收方向,交收量
Au99.95,379.40,379.40,378.55,378.90,0.92,0.24%,378.98,34.00,"12,885,600.00",-,,
Au99.99,376.94,379.65,376.00,378.78,0.84,0.22%,379.00,"9,128.86","3,457,390,650.40",-,,
Au100g,377.79,380.37,377.55,379.70,1.50,0.40%,379.11,25.40,"9,629,628.00",-,,
iAu99.99,379.00,379.00,378.50,378.95,0.98,0.26%,378.95,0.22,"83,370.00",-,,
Au(T+D),376.50,379.90,375.70,378.74,1.10,0.29%,378.18,"26,156.00","9,891,868,000.00","156,512",多支付给空,"6,338"
Au(T+N1),379.05,383.35,379.00,383.05,2.50,0.66%,381.65,9.20,"3,511,340.00",754,,
Au(T+N2),377.00,380.90,377.00,379.25,1.00,0.26%,379.60,9.20,"3,492,340.00","89,238",,
mAu(T+D),377.01,379.86,375.70,378.86,1.12,0.30%,378.27,"5,192.80","1,964,324,740.00","543,176",空支付给多,"6,500"
Pt99.95,229.22,233.22,228.55,232.85,1.82,0.79%,231.93,180.00,"41,747,760.00",-,,
Ag99.99,"5,328","5,328","5,328","5,328",32,0.60%,"5,328",240.00,"1,278,720.00",16,,
Ag(T+D),"5,195","5,305","5,170","5,297",93,1.79%,"5,251","4,197,178.00","22,039,408,372.00","7,720,618",多支付给空,"46,920"
NYAuTN06,382.80,386.55,382.50,385.35,0.65,0.17%,385.20,22.20,"8,551,690.00","12,060",,
NYAuTN12,380.00,383.20,379.05,382.40,1.15,0.30%,381.75,77.60,"29,622,360.00","36,924",,
PGC30g,385.00,385.00,385.00,385.00,0.00,0.00%,385.00,0.18,"69,300.00",-,,
